id,a0,a1,a2,a3,a4,
cero,12.3462,128.221,50.0865,0,-1,0
cero,13.0696,194.752,41.2568,0,-1,0
cero,15.1033,190.856,52.3492,0,-1,0
cero,13.95,155.058,62.1125,0,-1,0
cero,12.6028,143.216,53.1369,0,-1,0
cero,12.5891,209.748,31.4951,0,-1,0
cero,13.9655,52.336,34.556,0,-1,0
cero,13,210.449,36.5417,0,-1,0
cero,13.1739,140.974,33.4402,0,-1,0
cero,12.4667,321.178,33.1361,0,-1,0
cero,11.1951,341.515,66.7378,0,-1,0
cero,11.9231,122.671,32.0032,0,-1,0
cero,11.6471,259.152,43.0588,0,-1,0
cero,13.0545,131.857,32.5975,0,-1,0
cero,14,348.72,34,0,-1,0
cero,13.5,316.758,55.75,0,-1,0
cero,13.0909,181.897,32.3636,0,-1,0
cero,15.3201,85.7608,74.9658,0,-1,0
cero,15.1606,241.46,45.2346,0,-1,0
cero,12.9,278.091,33.45,0,-1,0
cero,11.8085,216.725,43.0239,0,-1,0
cero,12.5412,326.684,37.0602,0,-1,0
cero,15,144.617,47.625,0,-1,0
cero,12.6,6.94387,33.225,0,-1,0
cero,15.8182,336.859,37.4546,0,-1,0
cero,13.7814,342.171,36.9093,0,-1,0
cero,13.1568,261.794,33.4829,0,-1,0
cero,13.25,183.627,37.5208,0,-1,0
cero,13.6,79.0823,38.0667,0,-1,0
cero,13.7557,199.574,36.268,0,-1,0
cero,13.1538,144.261,40.9615,0,-1,0
cero,12.619,346.398,63.3353,0,-1,0
cero,11.4,118.875,44.25,0,-1,0
cero,12.0769,266.752,30.0032,0,-1,0
cero,11.3158,163.162,35.3706,0,-1,0
cero,12,34.858,33,0,-1,0
cero,14.7391,342.948,39.3967,0,-1,0
cero,12.4286,339.191,55.1071,0,-1,0
cero,12.75,340.787,50.25,0,-1,0
cero,12.2239,268.95,60.0466,0,-1,0
cero,13.7368,309.704,35.7961,0,-1,0
cero,12.4107,259.048,35.1862,0,-1,0
cero,13.08,278.537,34.405,0,-1,0
cero,13,240.66,41.4583,0,-1,0
cero,12.2706,200.566,37.1618,0,-1,0
cero,12.7534,87.2996,46.3906,0,-1,0
cero,12.886,67.4445,50.2862,0,-1,0
cero,14.2174,257.984,32.5707,0,-1,0
cero,13.6,182.777,33.0667,0,-1,0
cero,13.5081,153.084,50.0903,0,-1,0
cero,12,128.526,45,0,-1,0
cero,16.4118,31.224,35.5956,0,-1,0
cero,12.375,334.862,30.0625,0,-1,0
cero,13.3636,9.20008,30.2841,0,-1,0
cero,12,188.622,37,0,-1,0
cero,14.7931,32.0408,33.1422,0,-1,0
cero,10.9091,85.4328,40.7273,0,-1,0
cero,12.8571,266.044,32.2857,0,-1,0
cero,12.5385,357.533,38.1571,0,-1,0
cero,13.5714,280.983,63.4405,0,-1,0
cero,14.1859,323.603,47.1004,0,-1,0
cero,13.65,161.566,39.5125,0,-1,0
cero,13.65,351.63,34.5125,0,-1,0
cero,13.2473,321.605,49.3555,0,-1,0
cero,11.7,31.2484,38.05,0,-1,0
cero,13.9412,54.2011,58.6691,0,-1,0
cero,12.3846,325.081,53.0801,0,-1,0
cero,13.2,50.3417,48.8,0,-1,0
cero,14.52,352.448,34.205,0,-1,0
cero,11.7097,307.298,30.0363,0,-1,0
cero,12.8404,321.442,41.1978,0,-1,0
cero,13.125,281.727,35.5625,0,-1,0
cero,12.8049,347.364,55.3689,0,-1,0
cero,13.9486,231.338,42.2647,0,-1,0
cero,16.8831,62.7113,35.7975,0,-1,0
cero,13.7586,153.743,58.4914,0,-1,0
cero,12.1698,83.2231,45.0212,0,-1,0
cero,14.736,297.109,33.3925,0,-1,0
cero,11.7273,317.709,61.0795,0,-1,0
cero,14.0532,291.391,60.3805,0,-1,0
cero,13.0909,153.885,30.3636,0,-1,0
cero,13.6829,306.683,46.6128,0,-1,0
cero,12.9467,156.524,37.2392,0,-1,0
cero,13.5,50.0569,61.375,0,-1,0
cero,12.15,355.217,35.0125,0,-1,0
cero,12.006,341.524,49,0,-1,0
cero,14.75,224.779,32.5208,0,-1,0
cero,12.2621,312.076,58.6998,0,-1,0
cero,12.8571,231.79,31.2857,0,-1,0
cero,14.1,351.464,50.45,0,-1,0
cero,13.9714,293.793,32.8893,0,-1,0
cero,13.2985,320.982,72.569,0,-1,0
cero,11.7097,184.957,30.0363,0,-1,0
cero,12.75,358.75,30.25,0,-1,0
cero,12.9623,305.286,33.7915,0,-1,0
cero,13.5,340.38,36,0,-1,0
cero,12.907,142.066,42.4913,0,-1,0
cero,10.5882,335.819,38.9412,0,-1,0
cero,13.931,91.4376,59.1467,0,-1,0
cero,11.9091,61.0813,30.0038,0,-1,0
cero,14.5082,191.831,76.3299,0,-1,0
cero,11.8235,233.926,30.0147,0,-1,0
cero,13.5355,335.27,35.8664,0,-1,0
cero,14.2258,219.815,42.1331,0,-1,0
cero,11.603,339.757,35.4733,0,-1,0
cero,14.6667,291.522,44.5556,0,-1,0
cero,12.4952,204.433,31.1169,0,-1,0
cero,14.2432,273.276,45.2768,0,-1,0
cero,12.0476,154.887,54.002,0,-1,0
cero,11.7692,348.742,30.0288,0,-1,0
cero,13.691,344.64,37.8625,0,-1,0
cero,15,181.416,45.625,0,-1,0
cero,13.5,125.7,32.875,0,-1,0
cero,12.1875,139.725,45.0156,0,-1,0
cero,14.4545,149.562,65.6818,0,-1,0
cero,14.5385,141.748,50.2938,0,-1,0
cero,12.4667,304.441,35.1361,0,-1,0
cero,11.2703,164.944,46.5473,0,-1,0
cero,12.4909,138.143,37.1841,0,-1,0
cero,17.1094,140.011,64.9624,0,-1,0
cero,12.6585,329.87,45.2469,0,-1,0
cero,13.4706,149.837,50.5319,0,-1,0
cero,12.1326,101.445,35.0098,0,-1,0
cero,14.2174,150.266,36.5707,0,-1,0
cero,13.6364,278.367,30.8182,0,-1,0
cero,12.3529,295.13,34.0588,0,-1,0
cero,12.6,114.791,32.15,0,-1,0
cero,12.7714,331.212,38.2893,0,-1,0
cero,12.4667,307.483,45.1361,0,-1,0
cero,14.4106,16.879,38.7857,0,-1,0
cero,13.865,328.595,49.4817,0,-1,0
cero,13.0714,181.618,30.4464,0,-1,0
cero,12.1059,166.568,69.0132,0,-1,0
cero,13.9843,315.664,40.4498,0,-1,0
cero,13.8649,170.361,38.7872,0,-1,0
cero,13.3636,176.612,48.5682,0,-1,0
cero,16.841,253.893,37.2305,0,-1,0
cero,14.1139,109.51,85.2964,0,-1,0
cero,14.3514,177.196,44.8412,0,-1,0
cero,13.0563,160.3,85.1004,0,-1,0
cero,14.6988,228.827,59.543,0,-1,0
cero,12.0843,283.351,33.0033,0,-1,0
cero,13.75,190.039,33.0208,0,-1,0
cero,11.1081,332.956,31.4088,0,-1,0
cero,14.3709,260.558,80.1457,0,-1,0
cero,12.8023,333.451,35.8209,0,-1,0
cero,11.2667,146.174,34.3361,0,-1,0
cero,12.36,344.947,34.09,0,-1,0
cero,16.9324,138.664,36.7086,0,-1,0
cero,15.3085,193.527,45.6149,0,-1,0
cero,12.8,206.245,33.2667,0,-1,0
cero,12.9664,180.667,36.8312,0,-1,0
cero,11.7143,217.922,34.0476,0,-1,0
cero,13.4,321.965,40.8167,0,-1,0
cero,14.7041,94.2339,80.5413,0,-1,0
cero,13.4211,176.407,40.0658,0,-1,0
cero,13.7389,187.322,39.7011,0,-1,0
cero,12.4286,260.115,39.1071,0,-1,0
cero,14.7,296.656,36.7102,0,-1,0
cero,12.4615,211.089,38.0769,0,-1,0
cero,13.8913,154.889,51.5235,0,-1,0
cero,12.0857,258.146,35.0036,0,-1,0
cero,13.1447,339.227,49.9221,0,-1,0
cero,13.2581,144.318,37.6814,0,-1,0
cero,12.7778,69.6545,30.2269,0,-1,0
cero,13.9655,137.54,40.556,0,-1,0
cero,13.8671,14.6203,91.9395,0,-1,0
cero,13.9313,118.326,56.5001,0,-1,0
cero,13.0714,297.472,31.4464,0,-1,0
cero,12.48,342.51,51.16,0,-1,0
cero,14,63.9984,36,0,-1,0
cero,11.0625,315.099,30.3906,0,-1,0
cero,14.4805,320.258,40.5775,0,-1,0
cero,14,136.423,32.3333,0,-1,0
cero,13.125,242.414,49.8438,0,-1,0
cero,13.9231,257.001,43.0032,0,-1,0
cero,13.56,99.5649,30.845,0,-1,0
cero,12.3,43.4336,40.05,0,-1,0
cero,12.4444,344.439,44.1481,0,-1,0
cero,12.6618,106.037,30.7641,0,-1,0
cero,15,326.019,33,0,-1,0
cero,13.8014,345.297,35.3393,0,-1,0
cero,14.4,182.951,38.6,0,-1,0
cero,14.1818,137.015,34.4546,0,-1,0
cero,14.4983,335.731,37.9962,0,-1,0
cero,13.2431,185.488,56.0926,0,-1,0
cero,13.6968,147.148,38.0946,0,-1,0
