id,a0,a1,a2,a3,a4,
cero,11.8636,279.642,103.023,0,-1,0
cero,12.3636,31.4518,83.2424,0,-1,0
cero,12.0469,269.877,84.0039,0,-1,0
cero,12.2857,260.227,32.0476,0,-1,0
cero,8.4,254.828,44.4,0,-1,0
cero,10.625,259.966,51.2604,0,-1,0
cero,11.5714,261.385,31.0714,0,-1,0
cero,11.7123,264.599,56.0839,0,-1,0
cero,10.2,232.284,33.9,0,-1,0
cero,10.32,56.6989,42.96,0,-1,0
cero,11.4806,136.633,56.2357,0,-1,0
cero,11,193.711,36.4167,0,-1,0
cero,11.8861,187.333,73.0142,0,-1,0
cero,8.4,272.028,56.32,0,-1,0
cero,12.8182,333.559,39.3068,0,-1,0
cero,11.7273,349.307,33.0227,0,-1,0
cero,12.038,173.74,98.0016,0,-1,0
cero,8.70968,5.18791,90.3226,0,-1,0
cero,11.0672,177.471,82.438,0,-1,0
cero,12,253.994,81,0,-1,0
cero,9.76923,266.492,39.6955,0,-1,0
cero,11.3733,180.21,46.276,0,-1,0
cero,13.3293,96.4796,41.7823,0,-1,0
cero,11.1818,36.6758,72.7159,0,-1,0
cero,9.55814,213.958,53.561,0,-1,0
cero,11.7368,206.379,37.0548,0,-1,0
cero,13.6422,278.373,58.0456,0,-1,0
cero,9,268.952,33.75,0,-1,0
cero,11.6341,264.789,39.0762,0,-1,0
cero,17.6171,230.249,43.5769,0,-1,0
cero,11.2105,347.239,41.1645,0,-1,0
cero,10.7143,231.901,31.9643,0,-1,0
cero,18,66.8514,50,0,-1,0
cero,8.4,24.8182,56.68,0,-1,0
cero,11.16,184.111,60.49,0,-1,0
cero,10.6093,178.381,58.9014,0,-1,0
cero,10.4634,175.625,49.3445,0,-1,0
cero,12.1304,290.698,65.0217,0,-1,0
cero,11.1429,180.903,39.2857,0,-1,0
cero,9,321.79,37.625,0,-1,0
cero,8.4,247.531,108.04,0,-1,0
cero,10.2,260.493,46.25,0,-1,0
cero,10.7838,252.28,65.7601,0,-1,0
cero,12.75,338.207,32.125,0,-1,0
cero,11.4706,306.273,30.0662,0,-1,0
cero,11.5263,227.504,35.1184,0,-1,0
cero,11.5,194.271,35.125,0,-1,0
cero,13.3125,217.6,36.7656,0,-1,0
cero,8.77778,36.1748,35.8935,0,-1,0
cero,9,197.783,33.125,0,-1,0
cero,8.4,254.384,40.76,0,-1,0
cero,8.4,352.499,52.88,0,-1,0
cero,8.4,254.479,35.64,0,-1,0
cero,12.2647,256.837,55.0662,0,-1,0
cero,11.8421,340.595,37.0132,0,-1,0
cero,12.253,280.498,91.0738,0,-1,0
cero,8.4,287.522,44.2,0,-1,0
cero,11.8163,208.659,33.023,0,-1,0
cero,11.4375,264.786,91.2813,0,-1,0
cero,13.2,169.79,34.4,0,-1,0
cero,14.1111,180.254,71.2799,0,-1,0
cero,9.80598,9.06448,49.9908,0,-1,0
cero,11.1493,264.038,53.6735,0,-1,0
cero,12.5172,250.489,36.1078,0,-1,0
cero,13.8789,256.493,60.8977,0,-1,0
cero,12.75,243.728,62.375,0,-1,0
cero,11.4906,342.978,38.191,0,-1,0
cero,12.2195,199.504,48.0274,0,-1,0
cero,8.4,34.4369,56,0,-1,0
cero,11.6129,18.9549,44.129,0,-1,0
cero,11.1176,177.336,35.3676,0,-1,0
cero,15.0609,300.489,165.048,0,-1,0
cero,10.92,321.419,40.81,0,-1,0
cero,14.7143,259.541,32.1488,0,-1,0
cero,10.3125,253.784,53.5313,0,-1,0
cero,8.6,253.328,43.8167,0,-1,0
cero,12.1111,197.303,33.0046,0,-1,0
cero,11.1,182.589,38.225,0,-1,0
cero,10.7419,199.745,47.6814,0,-1,0
cero,11,63.4452,51.2917,0,-1,0
cero,12.4667,39.81,57.2722,0,-1,0
cero,13.6154,21.4411,37.4712,0,-1,0
cero,12.3134,20.7146,65.0914,0,-1,0
cero,13.0645,168.007,34.4879,0,-1,0
cero,11.1538,175.283,39.3878,0,-1,0
cero,10.6552,176.821,45.4569,0,-1,0
cero,9.75,192.939,48.8125,0,-1,0
cero,12.2,270.359,93.05,0,-1,0
cero,10.0093,103.852,119.889,0,-1,0
cero,9.51762,240.669,54.3615,0,-1,0
cero,10.3548,242.603,35.1653,0,-1,0
cero,11.4467,215.781,39.404,0,-1,0
cero,8.4,235.43,38.56,0,-1,0
cero,11.3636,252.308,33.1856,0,-1,0
cero,12.7333,188.294,56.3361,0,-1,0
cero,10.65,235.554,32.0125,0,-1,0
cero,11.5882,52.1452,39.1201,0,-1,0
cero,11.5618,124.258,66.2374,0,-1,0
cero,12.8824,169.636,33.1838,0,-1,0
cero,10.6364,234.601,45.1364,0,-1,0
cero,9.97297,351.713,44.1115,0,-1,0
cero,14.2727,339.574,37.3674,0,-1,0
cero,11.6342,242.773,33.0508,0,-1,0
cero,11.88,301.761,31.005,0,-1,0
cero,9.26087,305.234,50.7935,0,-1,0
cero,12.1818,340.323,38.0303,0,-1,0
cero,10.0909,171.341,38.6705,0,-1,0
cero,12.9231,43.4032,32.3077,0,-1,0
cero,9.44444,156.575,64.4491,0,-1,0
cero,11.2174,122.557,32.3913,0,-1,0
cero,11.3721,27.9119,56.4709,0,-1,0
cero,10.6552,239.314,49.4569,0,-1,0
cero,11,252.406,38.2083,0,-1,0
cero,11.6819,268.57,60.9134,0,-1,0
cero,13.8,333.393,32.125,0,-1,0
cero,9.87805,295.905,47.564,0,-1,0
cero,11.5,207.05,35.1667,0,-1,0
cero,12.6429,133.746,57.1607,0,-1,0
cero,11.8101,31.326,53.0396,0,-1,0
cero,11.375,21.4508,52.2604,0,-1,0
cero,10.1111,232.473,51.6759,0,-1,0
cero,11.1111,157.796,48.5926,0,-1,0
cero,10.6667,139.792,75.3333,0,-1,0
cero,8.75,240.228,34.5208,0,-1,0
cero,8.4,241.147,51.84,0,-1,0
cero,11.8,303.253,38.025,0,-1,0
cero,9.88235,299.126,33.1176,0,-1,0
cero,13.9152,337.912,48.3491,0,-1,0
cero,12.4595,50.7901,78.3254,0,-1,0
cero,11.4324,107.715,51.1655,0,-1,0
cero,8.4,115.717,75,0,-1,0
cero,8.4,17.1443,66.72,0,-1,0
cero,11.5,256.444,42.125,0,-1,0
cero,10.7383,355.43,100.366,0,-1,0
cero,10.4941,305.141,34.8855,0,-1,0
cero,10.68,305.194,32.605,0,-1,0
cero,10.8,240.652,34.8,0,-1,0
cero,11.4444,226.499,63.2315,0,-1,0
cero,10.7999,198.645,46.1334,0,-1,0
cero,12.4737,208.176,30.1184,0,-1,0
cero,13.1236,111.093,37.5358,0,-1,0
cero,13.7647,167.401,47.4706,0,-1,0
cero,11.2909,162.14,42.3841,0,-1,0
cero,11.6549,109.876,96.1869,0,-1,0
cero,10.8,246.666,35.8,0,-1,0
cero,10.6552,219.925,40.7285,0,-1,0
cero,11.3636,243.045,40.1856,0,-1,0
cero,14.8524,240.965,32.3156,0,-1,0
cero,11.7,327.07,43.05,0,-1,0
cero,11.2857,28.2162,84.8929,0,-1,0
cero,13.2857,163.95,31.4821,0,-1,0
cero,13.3673,308.375,140.658,0,-1,0
cero,13.5517,167.862,84.9095,0,-1,0
cero,10.7143,246.147,42.9643,0,-1,0
cero,11.5,207.607,50.1667,0,-1,0
cero,9,228.919,52,0,-1,0
cero,8.4,198.334,45.04,0,-1,0
cero,12.25,17.7985,53.0625,0,-1,0
cero,11.0625,155.033,31.3906,0,-1,0
cero,12.0526,157.736,63.0022,0,-1,0
cero,12.5294,147.999,50.2647,0,-1,0
cero,12.6571,137.211,92.6298,0,-1,0
cero,11.5714,233.877,42.1607,0,-1,0
cero,10.7256,253.904,52.3335,0,-1,0
cero,11.1081,355.628,31.4088,0,-1,0
cero,10.375,221.084,40.7604,0,-1,0
cero,8.75784,232.068,34.6173,0,-1,0
cero,11.8594,337.642,49.3516,0,-1,0
cero,8.4,201.133,40.0666,0,-1,0
cero,11.3438,40.0766,63.3828,0,-1,0
cero,14.2651,136.532,47.0452,0,-1,0
cero,13.1831,17.317,31.6134,0,-1,0
cero,14.2802,333.087,160.96,0,-1,0
cero,9.42857,327.051,32.5714,0,-1,0
cero,12.0909,76.5462,31.0038,0,-1,0
cero,11.4324,127.379,45.3311,0,-1,0
cero,8.82609,123.897,107.654,0,-1,0
cero,8.4,290.817,47.8,0,-1,0
cero,13,222.371,31.2917,0,-1,0
cero,8.4,322.117,44.12,0,-1,0
cero,11.9524,16.6536,81.002,0,-1,0
cero,10,146.531,44,0,-1,0
cero,13.3738,122.228,87.8049,0,-1,0
cero,8.4,288.475,61.84,0,-1,0
cero,11.4375,239.773,32.1406,0,-1,0
cero,13,357.308,42.7083,0,-1,0
cero,12.3333,340.472,44.0139,0,-1,0
cero,11.5313,199.515,39.1953,0,-1,0
cero,10.0345,15.2555,59.1121,0,-1,0
cero,10.1667,128.918,56.6806,0,-1,0
cero,12.9796,349.081,161.306,0,-1,0
cero,12.0968,131.693,67.0081,0,-1,0
cero,12.2791,231.408,63.093,0,-1,0
cero,11.9362,12.253,39.0027,0,-1,0
cero,8.4,224.057,46.16,0,-1,0
cero,11.7,272.965,32.05,0,-1,0
cero,12.2903,73.5379,36.0363,0,-1,0
cero,10.3448,53.4017,50.2069,0,-1,0
cero,12.6364,346.213,46.1856,0,-1,0
cero,10.5043,200.827,56.304,0,-1,0
cero,12.88,20.454,121.414,0,-1,0
cero,10.9259,156.659,65.2978,0,-1,0
cero,11.449,15.9674,66.4133,0,-1,0
cero,12.2857,150.431,59.0476,0,-1,0
cero,10,123.554,54,0,-1,0
cero,14.1274,51.4701,90.9266,0,-1,0
cero,11.5359,302.412,40.5076,0,-1,0
cero,9.92308,253.048,34.7788,0,-1,0
cero,11.9172,268.647,51.0061,0,-1,0
cero,10.65,239.838,46.0125,0,-1,0
cero,10.5556,226.873,35.7824,0,-1,0
cero,11.9362,336.457,46.0027,0,-1,0
cero,11.2105,331.769,30.3289,0,-1,0
cero,8.4,325.578,38.76,0,-1,0
cero,13.5217,349.662,59.2192,0,-1,0
cero,9.51518,0.851106,47.0808,0,-1,0
cero,12.2308,139.686,35.0288,0,-1,0
cero,12,264.159,40,0,-1,0
cero,13.4286,273.404,42.1905,0,-1,0
cero,11.459,287.577,41.2479,0,-1,0
cero,11.597,132.846,82.3022,0,-1,0
cero,11.4706,180.591,54.0662,0,-1,0
cero,13.6957,253.374,50.837,0,-1,0
cero,12.9,334.334,34.225,0,-1,0
cero,12.388,17.5569,144.304,0,-1,0
cero,10.6271,168.404,68.5445,0,-1,0
cero,12.3333,1.37573,32.0278,0,-1,0
cero,16.2883,163.693,38.7334,0,-1,0
cero,8.52,293.988,35.205,0,-1,0
cero,10.2308,127.819,36.6955,0,-1,0
cero,11.6667,169.411,40.0417,0,-1,0
cero,9.35527,202.545,32.6407,0,-1,0
cero,11.2364,348.555,69.8909,0,-1,0
cero,11.8696,123.597,50.0054,0,-1,0
cero,13.2295,22.8354,70.2807,0,-1,0
cero,13.0143,44.6282,32.4485,0,-1,0
cero,12.5342,92.3329,93.2894,0,-1,0
cero,10.4545,156.97,36.0947,0,-1,0
cero,11.717,346.652,47.059,0,-1,0
cero,9.5,157.562,32.0833,0,-1,0
cero,14.5004,160.305,41.6941,0,-1,0
cero,11.3605,123.78,61.0813,0,-1,0
cero,12.3103,132.305,51.0388,0,-1,0
cero,11.3226,150.635,78.3952,0,-1,0
cero,13,249.971,56.7083,0,-1,0
cero,11.6727,170.488,64.1636,0,-1,0
cero,11.8525,132.942,38.0184,0,-1,0
cero,13.9655,114.517,35.556,0,-1,0
cero,11.9,121.817,62.0083,0,-1,0
cero,8.4,136.376,52,0,-1,0
cero,13.8,310.903,53.8,0,-1,0
cero,11.4375,244.68,36.1406,0,-1,0
cero,12.3061,46.7997,78.0638,0,-1,0
cero,13.1311,157.611,65.084,0,-1,0
cero,10.9459,107.586,30.5709,0,-1,0
cero,11.7857,125.266,32.0179,0,-1,0
cero,9,110.654,50.5,0,-1,0
cero,12.6774,34.7576,32.1976,0,-1,0
cero,13.5,62.5934,31.75,0,-1,0
cero,8.80645,153.93,38.3911,0,-1,0
cero,10.2,18.9443,42.9,0,-1,0
cero,11,346.753,44.625,0,-1,0
cero,11.9577,203.22,51.0018,0,-1,0
cero,11.4286,359.145,56.381,0,-1,0
cero,12,256.966,33,0,-1,0
cero,12.12,301.721,60.01,0,-1,0
cero,13.2581,312.195,40.6814,0,-1,0
cero,13.2,350.434,46.6,0,-1,0
cero,10.125,165.176,48.5625,0,-1,0
cero,11.9434,129.432,39.0024,0,-1,0
cero,9.72,147.355,35.805,0,-1,0
cero,11.3,126.942,74.4083,0,-1,0
cero,8.4,132.447,85.16,0,-1,0
cero,11.3397,265.191,37.9919,0,-1,0
cero,11.0571,258.258,30.4321,0,-1,0
cero,13.8462,61.1205,35.2308,0,-1,0
cero,9,121.936,40.75,0,-1,0
cero,10.2468,184.61,66.2873,0,-1,0
cero,10.9286,167.292,31.4464,0,-1,0
cero,11.3721,127.926,82.4709,0,-1,0
cero,10.9286,33.9928,32.4464,0,-1,0
cero,9.66667,318.788,38.0417,0,-1,0
cero,9.69231,148.752,31.9231,0,-1,0
cero,11.5455,29.775,75.1894,0,-1,0
cero,13.2162,199.042,43.7601,0,-1,0
cero,12.4,321.18,67.1333,0,-1,0
cero,12.7573,345.987,61.5469,0,-1,0
cero,15.2651,351.531,60.9779,0,-1,0
cero,9.69779,186.027,75.6818,0,-1,0
cero,9,172.165,47.875,0,-1,0
cero,15.6667,168.123,57.0417,0,-1,0
cero,8.4,11.559,58.4,0,-1,0
cero,12.7464,99.0676,81.7188,0,-1,0
cero,9.45652,104.157,131.266,0,-1,0
cero,11,155.023,104.917,0,-1,0
cero,11.0816,165.208,50.574,0,-1,0
cero,12.8571,122.502,45.5714,0,-1,0
cero,9.97959,125.956,43.7781,0,-1,0
cero,11.3333,224.441,33.2222,0,-1,0
cero,13.7213,291.165,65.5103,0,-1,0
cero,10.3125,201.995,79.7969,0,-1,0
cero,12.3659,172.945,48.0762,0,-1,0
cero,11.9091,41.3572,65.0114,0,-1,0
cero,12.2308,89.4955,65.0577,0,-1,0
cero,12.1698,309.156,61.0212,0,-1,0
cero,14.7202,308,68.6141,0,-1,0
cero,11.0426,197.851,47.5984,0,-1,0
cero,10.3548,219.133,31.1653,0,-1,0
cero,13,349.073,56.5,0,-1,0
cero,8.4,113.928,106.16,0,-1,0
cero,12.1531,68.6246,155.406,0,-1,0
cero,11.9302,114.02,34.0029,0,-1,0
cero,14.6098,105.679,39.2259,0,-1,0
cero,11.8571,137.163,40.0119,0,-1,0
cero,10.4286,68.77,53.4405,0,-1,0
cero,8.4,7.9099,47,0,-1,0
cero,8.4,200.09,79.24,0,-1,0
cero,8.4,198.436,68,0,-1,0
cero,12.4186,337.185,115.419,0,-1,0
cero,11.125,184.236,55.5104,0,-1,0
cero,13,184.034,44.0417,0,-1,0
cero,8.4,8.35332,62.32,0,-1,0
cero,11.8868,67.0501,75.0189,0,-1,0
cero,12.075,117.624,77.0063,0,-1,0
cero,11.2941,116.235,54.4706,0,-1,0
cero,8.4,106.629,80.12,0,-1,0
cero,12.1748,86.9418,63.2631,0,-1,0
cero,8.4,48.6696,66,0,-1,0
cero,12.6279,148.482,82.2355,0,-1,0
cero,10.1538,46.2232,47.4615,0,-1,0
cero,10.1053,199.779,37.8947,0,-1,0
cero,12.2,196.212,32.0083,0,-1,0
cero,11.8346,239.981,75.0482,0,-1,0
cero,10.7915,178.993,52.9511,0,-1,0
cero,11.8629,197.457,48.0159,0,-1,0
cero,12,156.452,76.1377,0,-1,0
cero,8.4,166.516,57.24,0,-1,0
cero,10.6596,76.8119,46.1729,0,-1,0
cero,11.9423,284.845,39.0016,0,-1,0
cero,13.35,350.164,35.0125,0,-1,0
cero,9.57207,107.71,61.2261,0,-1,0
cero,13.125,79.9386,45.2813,0,-1,0
cero,9,129.816,59.625,0,-1,0
cero,14.3867,51.147,39.115,0,-1,0
cero,14.8667,54.4755,66.1361,0,-1,0
cero,11.2547,196.137,39.8053,0,-1,0
cero,11.5263,195.06,32.1184,0,-1,0
cero,11.7134,325.756,87.1791,0,-1,0
cero,10.7368,258.976,59.8421,0,-1,0
cero,8.4,102.136,62,0,-1,0
cero,13.0328,94.5628,72.9037,0,-1,0
cero,13.8,77.0921,72.475,0,-1,0
cero,11.7143,52.5338,31.0476,0,-1,0
cero,13.4746,154.776,89.7818,0,-1,0
cero,11.2492,164.598,38.2337,0,-1,0
cero,8.4,171.467,41,0,-1,0
cero,12.0667,260.72,49.0028,0,-1,0
cero,12.5769,97.7576,44.2404,0,-1,0
cero,12.4615,90.8496,48.1539,0,-1,0
cero,9,141.495,41.125,0,-1,0
cero,8.4,152.821,35.56,0,-1,0
cero,13.2857,50.7474,32.1607,0,-1,0
cero,9.36735,94.5585,65.7168,0,-1,0
cero,14.1988,265.86,64.875,0,-1,0
cero,14.3149,209.661,48.1005,0,-1,0
cero,12.2303,352.761,67.0725,0,-1,0
cero,8.4,145.72,40.4,0,-1,0
cero,9.36364,169.879,36.1856,0,-1,0
cero,8.4,178.907,36.72,0,-1,0
cero,9.92308,156.82,36.3365,0,-1,0
cero,9.72727,56.9716,40.3674,0,-1,0
cero,8.4,90.9864,32.44,0,-1,0
cero,12,82.8743,48,0,-1,0
cero,12.2195,63.0036,52.0274,0,-1,0
cero,10.9286,187.824,31.4464,0,-1,0
cero,11.9118,169.818,60.0074,0,-1,0
cero,15.25,217.157,44.5208,0,-1,0
cero,11.25,227.338,46.4375,0,-1,0
cero,12.4286,101.284,39.125,0,-1,0
cero,12,143.489,48,0,-1,0
cero,9.66667,317.107,119.806,0,-1,0
cero,13.2619,7.1014,31.9304,0,-1,0
cero,13.1633,92.8412,60.9209,0,-1,0
cero,9.72,159.243,54.61,0,-1,0
cero,8.4,58.1927,34.5256,0,-1,0
cero,11.5621,4.07935,37.0811,0,-1,0
cero,11.88,184.069,41.005,0,-1,0
cero,14.3684,273.582,33.4803,0,-1,0
cero,12.45,253.296,47.1125,0,-1,0
cero,12.6,245.072,35.175,0,-1,0
cero,8.4,211.051,41.88,0,-1,0
cero,10.2857,158.18,35.5714,0,-1,0
cero,9.72727,135.978,40.3674,0,-1,0
cero,10.2,43.497,35.35,0,-1,0
cero,13.5195,184.474,88.4691,0,-1,0
cero,11.1081,217.019,37.4088,0,-1,0
cero,12.4468,205.399,35.1303,0,-1,0
cero,11.5714,262.1,40.0357,0,-1,0
cero,9.65455,189.029,81.2023,0,-1,0
cero,10.9149,130.978,42.7686,0,-1,0
cero,10.5789,151.768,40.0658,0,-1,0
cero,11.2222,149.983,45.4537,0,-1,0
cero,10.9191,158.395,57.9132,0,-1,0
cero,8.4,174.749,44.48,0,-1,0
cero,10.9412,224.183,30.5294,0,-1,0
cero,11.7529,3.7243,57.0721,0,-1,0
cero,11.5082,210.332,95.4098,0,-1,0
cero,12.0732,138.643,38.0031,0,-1,0
cero,11.9316,8.39714,42.4413,0,-1,0
cero,11,32.0775,48.625,0,-1,0
cero,11.6038,138.232,41.1156,0,-1,0
cero,9,127.761,41.375,0,-1,0
cero,10.6364,81.4988,51.8523,0,-1,0
cero,8.4,132.837,37.16,0,-1,0
cero,11.6087,74.6395,52.0978,0,-1,0
cero,14.5,7.68491,32.0833,0,-1,0
cero,11.52,37.4492,50.16,0,-1,0
cero,13.1154,174.629,43.8042,0,-1,0
cero,12.6923,294.78,59.5192,0,-1,0
cero,8.4,237.779,60.92,0,-1,0
cero,11.4418,255.877,82.733,0,-1,0
cero,9.26087,156.788,62.3967,0,-1,0
cero,11.2759,95.9108,30.2112,0,-1,0
cero,13.1053,162.691,33.3224,0,-1,0
cero,11.7391,178.607,40.0435,0,-1,0
cero,12.4699,8.98254,64.2545,0,-1,0
cero,15.8725,255.235,31.2729,0,-1,0
cero,14.0563,142.667,58.1603,0,-1,0
cero,12.9179,149.731,33.4122,0,-1,0
cero,11.5055,31.2823,78.3091,0,-1,0
cero,8.4,135.609,41.2637,0,-1,0
cero,12.0545,46.7289,49.0023,0,-1,0
