id,a0,a1,a2,a3,a4,
cero,44.64,11.2209,4.46E-05,2,-1,0
cero,44.64,59.791,5.36E-05,2,-1,0
cero,44.64,298.902,5.02E-05,2,-1,0
cero,44.64,55.655,8.94E-05,2,-1,0
cero,44.64,25.6087,5.18E-05,2,-1,0
cero,44.64,217.865,5.67E-05,2,-1,0
cero,44.64,126.684,5.46E-05,2,-1,0
cero,44.64,141.77,0.000106081,2,-1,0
cero,44.64,338.92,4.74E-05,2,-1,0
cero,44.64,98.9393,0.000101643,2,-1,0
cero,44.64,197.38,4.55E-05,2,-1,0
cero,44.64,73.169,9.46E-05,2,-1,0
cero,44.64,37.0433,4.28E-05,2,-1,0
cero,44.64,71.1505,4.84E-05,2,-1,0
cero,44.64,257.359,5.77E-05,2,-1,0
cero,44.64,131.562,4.37E-05,2,-1,0
cero,44.64,287.54,9.32E-05,2,-1,0
cero,44.64,248.452,6.97E-05,2,-1,0
cero,44.64,56.302,5.95E-05,2,-1,0
cero,44.64,188.791,4.96E-05,2,-1,0
cero,44.64,50.7062,4.60E-05,2,-1,0
cero,44.64,23.6269,7.17E-05,2,-1,0
cero,44.64,44.9323,9.60E-05,2,-1,0
cero,44.64,30.0597,5.54E-05,2,-1,0
cero,44.64,321.032,5.71E-05,2,-1,0
cero,44.64,27.7892,6.85E-05,2,-1,0
cero,44.64,28.6891,7.99E-05,2,-1,0
cero,44.64,92.1041,4.52E-05,2,-1,0
cero,44.64,344.206,6.08E-05,2,-1,0
cero,44.64,35.4023,4.82E-05,2,-1,0
cero,44.64,276.242,4.13E-05,2,-1,0
cero,44.64,119.494,3.95E-05,2,-1,0
cero,44.64,283.148,3.99E-05,2,-1,0
cero,44.64,142.637,3.85E-05,2,-1,0
cero,44.64,82.7814,3.68E-05,2,-1,0
cero,44.64,7.6177,3.67E-05,2,-1,0
cero,44.64,266.611,3.75E-05,2,-1,0
cero,44.64,282.013,3.71E-05,2,-1,0
cero,44.64,331.334,3.83E-05,2,-1,0
cero,44.64,43.2288,3.87E-05,2,-1,0
cero,44.64,88.6466,3.64E-05,2,-1,0
cero,44.64,225.196,3.71E-05,2,-1,0
cero,44.64,103.71,3.63E-05,2,-1,0
cero,44.64,302.566,3.61E-05,2,-1,0
cero,44.64,338.761,3.52E-05,2,-1,0
cero,44.64,322.292,3.47E-05,2,-1,0
cero,44.64,39.692,3.38E-05,2,-1,0
cero,44.64,321.746,3.31E-05,2,-1,0
cero,44.64,1.99761,3.29E-05,2,-1,0
cero,44.64,269.578,3.27E-05,2,-1,0
cero,44.64,49.571,3.11E-05,2,-1,0
cero,44.64,38.5674,3.08E-05,2,-1,0
cero,44.64,33.8554,3.05E-05,2,-1,0
cero,44.64,38.2722,2.91E-05,2,-1,0
cero,44.64,352.14,2.88E-05,2,-1,0
cero,44.64,45.5033,2.82E-05,2,-1,0
cero,53.568,48.1503,0.000111358,3,-1,0
cero,53.568,118.203,8.09E-05,3,-1,0
cero,53.568,60.2491,6.69E-05,3,-1,0
cero,53.568,37.3601,6.66E-05,3,-1,0
cero,53.568,64.5204,7.36E-05,3,-1,0
