id,a0,a1,a2,a3,a4,
cero,13.3448,100.731,30.7285,0,-1,0
cero,13.4444,201.331,33.7824,0,-1,0
cero,12,146.293,37,0,-1,0
cero,15.2323,147.121,37.1252,0,-1,0
cero,12.1667,32.5717,31.0139,0,-1,0
cero,13.3636,131.434,33.8523,0,-1,0
cero,13.08,254.357,30.405,0,-1,0
cero,13.4571,169.01,44.0322,0,-1,0
cero,13.5529,25.8835,37.4293,0,-1,0
cero,12.4,44.0567,37.0667,0,-1,0
cero,11.625,6.7904,31.0625,0,-1,0
cero,13,34.7458,32.2917,0,-1,0
cero,13.1538,0.129891,33.4808,0,-1,0
cero,14.794,59.4568,38.807,0,-1,0
cero,12.4335,0.609541,39.1004,0,-1,0
cero,12.2727,213.475,39.0455,0,-1,0
cero,11.6154,61.2081,31.0801,0,-1,0
cero,12.931,13.5926,32.3491,0,-1,0
cero,13.0541,27.8557,34.5709,0,-1,0
cero,12.3913,159.96,38.0978,0,-1,0
cero,13.2581,199.76,32.6814,0,-1,0
cero,12.5294,65.1893,36.1985,0,-1,0
cero,13.6,157.067,34.0667,0,-1,0
cero,11.3478,68.5952,31.1359,0,-1,0
cero,14.8287,199.823,33.8146,0,-1,0
cero,13.0916,178.132,33.8883,0,-1,0
cero,12.4286,64.45,31.0714,0,-1,0
cero,12.8333,353.456,31.3472,0,-1,0
cero,13.9033,71.8644,40.6131,0,-1,0
cero,11.6512,68.4335,32.0727,0,-1,0
cero,11,32.2442,30.2917,0,-1,0
cero,12.0566,194.659,41.0024,0,-1,0
cero,13.7368,147.73,46.5921,0,-1,0
cero,11.9189,222.433,32.0034,0,-1,0
cero,12.1667,10.037,30.0139,0,-1,0
cero,11.2,89.6696,31.2667,0,-1,0
cero,12.0732,169.552,36.0031,0,-1,0
cero,12.8824,252.215,36.3676,0,-1,0
cero,13.4493,65.8462,42.1213,0,-1,0
cero,13.4444,48.1579,30.7824,0,-1,0
cero,11.3848,66.5732,34.1851,0,-1,0
cero,12,85.7113,32,0,-1,0
cero,13,215.024,32.375,0,-1,0
cero,14.0729,12.1087,35.5101,0,-1,0
cero,12.907,71.2055,32.4913,0,-1,0
cero,13.6957,356.835,37.9185,0,-1,0
cero,11.1081,31.0754,38.4088,0,-1,0
cero,12.4286,183.237,39.0893,0,-1,0
cero,11.7805,359.965,30.0275,0,-1,0
cero,12.3103,159.802,32.0388,0,-1,0
cero,12.3669,43.8191,33.0169,0,-1,0
cero,11.55,355.236,36.1125,0,-1,0
cero,11.9231,345.844,31.0032,0,-1,0
cero,11.5263,134.942,34.1184,0,-1,0
cero,12.6774,63.0601,32.1976,0,-1,0
cero,13.08,261.749,31.405,0,-1,0
cero,12,156.837,32,0,-1,0
cero,12.6411,111.724,33.798,0,-1,0
cero,12.931,151.245,31.3491,0,-1,0
cero,12.9623,148.793,37.1862,0,-1,0
cero,11.8333,169.286,32.0139,0,-1,0
cero,13.4348,344.743,37.6576,0,-1,0
cero,14.2506,148.359,39.9448,0,-1,0
cero,11.0488,336.471,31.5152,0,-1,0
cero,13.3333,54.2281,37.8889,0,-1,0
cero,12.3028,335.011,37.0463,0,-1,0
cero,10.8261,41.1043,31.4402,0,-1,0
cero,11.85,222.933,30.0125,0,-1,0
cero,13.5,31.1369,31.625,0,-1,0
cero,12.6923,6.15394,30.2596,0,-1,0
cero,12.3792,114.715,30.0426,0,-1,0
cero,14.9938,42.7966,36.0125,0,-1,0
cero,11.9091,350.324,33.0038,0,-1,0
cero,14.5059,203.651,36.5662,0,-1,0
cero,11.2105,27.5248,32.3289,0,-1,0
cero,12.6611,46.4689,38.1989,0,-1,0
cero,14.8302,298.499,38.7441,0,-1,0
cero,15.558,344.827,34.642,0,-1,0
cero,12.3746,236.482,33.079,0,-1,0
cero,12.0612,2.89048,38.0025,0,-1,0
cero,13.0698,76.6477,32.9541,0,-1,0
cero,14.1429,55.7991,34.2321,0,-1,0
cero,12,87.4127,33,0,-1,0
cero,12,298.134,41,0,-1,0
cero,14,359.546,31,0,-1,0
cero,13.5,86.2982,32.75,0,-1,0
cero,13.2465,77.855,31.8187,0,-1,0
cero,12.7155,359.566,36.1722,0,-1,0
cero,15.7897,171.623,38.5775,0,-1,0
cero,11.9268,251.357,41.0031,0,-1,0
cero,13.8854,48.7203,40.4832,0,-1,0
cero,13.4322,222.676,38.9267,0,-1,0
cero,14.4,209.093,36.4,0,-1,0
cero,11.6,131.266,32.0667,0,-1,0
cero,11.7429,6.35406,30.0321,0,-1,0
cero,11.2222,31.4874,30.2269,0,-1,0
cero,12.4286,322.738,35.1071,0,-1,0
cero,15,315.401,34.25,0,-1,0
cero,12.3333,140.681,32.0556,0,-1,0
cero,11.1429,113.424,35.2857,0,-1,0
cero,11.8085,76.0512,65.0239,0,-1,0
cero,12.0696,53.2905,36.0468,0,-1,0
cero,13.7036,274.115,39.3369,0,-1,0
cero,12.1056,108.37,30.0051,0,-1,0
cero,12.2977,349.076,31.0537,0,-1,0
cero,12.3846,171.544,33.0801,0,-1,0
cero,12.7241,283.831,33.2112,0,-1,0
cero,12.8571,61.4752,31.2857,0,-1,0
cero,12.737,211.454,33.2422,0,-1,0
cero,12.4545,246.035,33.0947,0,-1,0
cero,14.2347,108.53,39.2755,0,-1,0
cero,12.4884,246.965,61.1424,0,-1,0
cero,12.1667,170.008,31.0139,0,-1,0
cero,12.6,12.1406,31.1,0,-1,0
cero,12.4545,248.023,32.0947,0,-1,0
cero,11.8421,271.501,30.0132,0,-1,0
cero,13.8431,17.7941,34.1691,0,-1,0
cero,13.6667,35.9821,33.0417,0,-1,0
cero,13.8387,12.4512,41.4556,0,-1,0
cero,12.1304,35.7219,32.0054,0,-1,0
cero,12.15,266.347,31.0125,0,-1,0
cero,12.3846,127.97,40.0801,0,-1,0
cero,13.736,49.8535,37.2913,0,-1,0
cero,14.0611,211.867,34.9001,0,-1,0
cero,12.6,37.8025,33.125,0,-1,0
cero,11.7429,16.2482,32.0321,0,-1,0
cero,12.7778,11.9905,33.2269,0,-1,0
cero,14.0117,221.632,36.6824,0,-1,0
cero,12.3333,283.077,35.0417,0,-1,0
cero,11.3636,20.4555,37.1856,0,-1,0
cero,13.0976,217.212,37.686,0,-1,0
cero,14.1429,3.70747,35.7857,0,-1,0
cero,11.087,34.6059,32.2663,0,-1,0
cero,12.5,89.1734,36.125,0,-1,0
cero,14.7143,355.784,39.1488,0,-1,0
cero,11.5,16.1052,44.125,0,-1,0
cero,13.7354,95.5059,51.5899,0,-1,0
cero,10.814,22.7596,41.8401,0,-1,0
cero,11.88,16.1579,30.005,0,-1,0
cero,10.44,351.697,34.845,0,-1,0
cero,12.8824,174.925,31.3676,0,-1,0
cero,14.1,337.86,33.225,0,-1,0
cero,10.5652,91.5273,32.6576,0,-1,0
cero,9.5,186.663,33.0833,0,-1,0
cero,13.1221,219.722,33.4867,0,-1,0
cero,13.9787,186.741,42.1078,0,-1,0
cero,10.8462,110.203,34.4808,0,-1,0
cero,11.9032,30.7682,35.004,0,-1,0
cero,14.25,54.4351,32.125,0,-1,0
cero,13.0541,265.913,38.5709,0,-1,0
cero,12.9474,116.597,36.4737,0,-1,0
cero,14.1429,119.181,33.3393,0,-1,0
cero,15.1519,23.9386,39.4222,0,-1,0
cero,12,119.559,31,0,-1,0
cero,12.3333,74.4894,32.0556,0,-1,0
cero,12.8824,96.3556,37.3676,0,-1,0
cero,11.4375,135.533,31.1406,0,-1,0
cero,10.9024,124.173,35.686,0,-1,0
cero,11.5714,24.0262,31.0893,0,-1,0
cero,12.0968,42.5374,32.004,0,-1,0
cero,11.3143,344.54,30.254,0,-1,0
cero,12.2432,31.261,37.0304,0,-1,0
cero,12.913,254.883,59.5326,0,-1,0
cero,14.1176,357.833,40.1177,0,-1,0
cero,12.7714,290.979,35.2893,0,-1,0
cero,11.25,226.85,31.1875,0,-1,0
cero,11,43.7613,34.6667,0,-1,0
cero,11.25,41.8409,32.3125,0,-1,0
cero,13,19.7238,31.2917,0,-1,0
cero,12.5,20.9959,30.1667,0,-1,0
cero,13.3125,85.7518,32.7656,0,-1,0
cero,13.6486,169.4,40.0923,0,-1,0
cero,13.2439,28.3075,36.8811,0,-1,0
cero,11.375,185.814,33.2604,0,-1,0
cero,12.125,84.1447,32.0104,0,-1,0
cero,12.4839,349.931,30.1008,0,-1,0
cero,12.5702,51.0965,30.1366,0,-1,0
cero,12.6199,36.0498,33.1858,0,-1,0
cero,12.8824,19.6323,32.1838,0,-1,0
cero,11.8302,83.9118,34.0212,0,-1,0
cero,13.5,56.1366,35.875,0,-1,0
cero,13.4516,194.407,40.9073,0,-1,0
cero,13.3125,37.661,35.7656,0,-1,0
cero,10.7143,311.613,35.4821,0,-1,0
cero,12.7895,24.3475,30.1645,0,-1,0
cero,12.0968,63.3755,32.004,0,-1,0
cero,11.8589,139.653,34.0105,0,-1,0
cero,13.1143,45.7905,35.6036,0,-1,0
cero,11.4878,332.865,31.1494,0,-1,0
cero,12.4127,161.822,31.0707,0,-1,0
cero,13.5412,189.627,44.7501,0,-1,0
cero,13.4571,169.088,34.0322,0,-1,0
cero,10.7368,115.654,35.8421,0,-1,0
cero,11.2941,344.75,30.2353,0,-1,0
cero,11.5263,89.3909,33.1184,0,-1,0
cero,11.4615,230.137,32.1571,0,-1,0
cero,12.4286,182.662,32.0893,0,-1,0
cero,12.522,176.04,31.0967,0,-1,0
cero,12.8824,229.626,40.3676,0,-1,0
cero,11.6136,234.531,32.9897,0,-1,0
cero,12.6,8.8858,30.15,0,-1,0
cero,14.4545,123.653,34.8409,0,-1,0
cero,11.1667,0.518879,32.3472,0,-1,0
cero,12.2617,34.3167,33.0315,0,-1,0
cero,12.0968,140.139,31.004,0,-1,0
cero,12.8049,5.74251,44.3689,0,-1,0
cero,9.69231,71.677,32.9231,0,-1,0
cero,11.0625,14.1741,33.3906,0,-1,0
cero,12.8333,180.825,39.3472,0,-1,0
cero,14,235.637,32.6667,0,-1,0
cero,12.8571,246.571,32.2857,0,-1,0
cero,12.4615,219.939,45.1539,0,-1,0
cero,12.7778,11.5808,36.2269,0,-1,0
cero,12.4,243.031,36.0667,0,-1,0
cero,14.25,13.4814,38.25,0,-1,0
cero,12.9575,189.421,33.4827,0,-1,0
cero,13.7249,165.883,31.102,0,-1,0
cero,16.1481,229.703,50.2216,0,-1,0
cero,10.7838,16.6061,30.7601,0,-1,0
cero,10.8333,338.145,30.6806,0,-1,0
cero,11.3792,142.241,30.5942,0,-1,0
cero,13.6886,135.969,40.4697,0,-1,0
cero,12,59.1851,31,0,-1,0
cero,12.1667,71.7298,36.0139,0,-1,0
cero,11.9091,70.8323,34.0038,0,-1,0
cero,13.2261,244.476,33.6169,0,-1,0
cero,14.2,292.597,40.0167,0,-1,0
cero,13.5714,348.964,38.7202,0,-1,0
cero,13.2246,357.209,31.691,0,-1,0
cero,12.3659,249.3,31.0762,0,-1,0
cero,12.1364,215.002,34.0114,0,-1,0
cero,13.8,268.809,31.35,0,-1,0
cero,13.6452,0.129984,36.1653,0,-1,0
cero,12,219.319,31.1709,0,-1,0
cero,13.4031,188.33,31.9029,0,-1,0
cero,13.4263,3.73439,40.9575,0,-1,0
cero,10.9459,2.67762,32.5709,0,-1,0
cero,14.2752,359.826,48.3524,0,-1,0
cero,12,186.594,31,0,-1,0
cero,12,287.152,31,0,-1,0
cero,12.9,29.7027,30.225,0,-1,0
cero,12.8824,313.012,38.3676,0,-1,0
cero,14.9589,256.669,33.4743,0,-1,0
cero,12.375,334.105,30.0625,0,-1,0
cero,13.2204,21.2473,36.6993,0,-1,0
cero,12.5064,12.9942,32.0914,0,-1,0
cero,12.8182,53.7849,34.3068,0,-1,0
cero,12.4054,295.959,32.0845,0,-1,0
cero,12,357.441,34,0,-1,0
cero,12.8834,0.724512,39.2847,0,-1,0
cero,12.3333,163.636,30.0417,0,-1,0
cero,11.75,38.7457,31.0208,0,-1,0
cero,11.6667,341.743,34.0556,0,-1,0
cero,12.45,8.41498,39.1125,0,-1,0
cero,11.8421,146.628,30.0132,0,-1,0
cero,13.5405,119.821,41.2196,0,-1,0
cero,12.3191,346.561,31.0665,0,-1,0
cero,11,56.8977,30.125,0,-1,0
cero,12.5676,188.883,36.1655,0,-1,0
cero,12.3333,24.9045,30.0417,0,-1,0
cero,14.52,69.1211,42.205,0,-1,0
cero,12.4286,226.91,33.0714,0,-1,0
cero,13.6,72.6895,34.0667,0,-1,0
cero,14.7599,346.097,35.7632,0,-1,0
cero,12,75.4535,35,0,-1,0
cero,11.6939,347.079,39.0638,0,-1,0
cero,12.6316,22.0727,46.2105,0,-1,0
cero,11.8235,338.44,30.0074,0,-1,0
cero,12.4737,7.22322,37.1184,0,-1,0
cero,12.5122,302.713,33.1494,0,-1,0
cero,13.2353,280.45,36.7206,0,-1,0
cero,14,316.578,32.3333,0,-1,0
cero,11.1081,77.3507,38.4088,0,-1,0
cero,11.9032,75.8282,30.004,0,-1,0
cero,13.4511,281.077,35.1299,0,-1,0
cero,12.3659,287.186,36.0762,0,-1,0
cero,11.8085,11.2126,30.0239,0,-1,0
cero,12.2857,261.573,32.0476,0,-1,0
cero,10.9355,201.271,32.4879,0,-1,0
cero,12.4869,73.3423,35.136,0,-1,0
cero,14.1818,103.462,31.4546,0,-1,0
cero,13.3846,343.666,31.6923,0,-1,0
cero,12.75,53.5277,32.1875,0,-1,0
cero,12.7143,292.579,36.2976,0,-1,0
cero,11.4615,68.8841,46.1571,0,-1,0
cero,15.0673,282.119,49.0058,0,-1,0
cero,11.4286,135.713,32.1905,0,-1,0
cero,11.5714,221.234,31.125,0,-1,0
cero,12.9586,306.086,36.1522,0,-1,0
cero,11.5946,150.917,34.0845,0,-1,0
cero,11.7,52.6531,32.025,0,-1,0
cero,13.1818,94.5933,32.6402,0,-1,0
cero,12.4737,143.846,36.1184,0,-1,0
cero,12.3488,0.432248,38.0727,0,-1,0
cero,13.875,59.7201,33.7813,0,-1,0
cero,13,343.325,32.375,0,-1,0
cero,11.8571,315.629,32.0119,0,-1,0
cero,11.2286,56.8574,30.2893,0,-1,0
cero,13.4073,355.322,33.7115,0,-1,0
cero,11.598,71.1314,30.0726,0,-1,0
cero,14.1,116.398,58.45,0,-1,0
cero,13.875,168.612,37.5625,0,-1,0
cero,11.6897,338.829,35.0388,0,-1,0
cero,13.6,102.021,32.0667,0,-1,0
cero,11.4324,144.966,36.1655,0,-1,0
cero,15.9073,83.4056,35.3727,0,-1,0
cero,11.9032,22.5085,31.004,0,-1,0
cero,13.3333,164.233,62.3333,0,-1,0
cero,13.2447,183.182,40.5694,0,-1,0
cero,10.8851,267.883,32.8108,0,-1,0
cero,12.1579,339.249,30.0132,0,-1,0
cero,11.6667,15.7976,32.0556,0,-1,0
cero,13.1897,70.1652,31.5068,0,-1,0
cero,12,209.998,38,0,-1,0
cero,12.4286,201.471,37.0714,0,-1,0
cero,11.6667,259.888,33.0417,0,-1,0
cero,12.8361,175.425,65.5922,0,-1,0
cero,13.0645,222.322,34.4879,0,-1,0
cero,11.7,351.039,38.0389,0,-1,0
cero,12.2344,5.42645,46.0325,0,-1,0
cero,13.3316,87.2848,30.5117,0,-1,0
cero,12.8298,209.756,40.4495,0,-1,0
cero,11.6667,269.934,41.0694,0,-1,0
cero,14.3684,270.529,34.4803,0,-1,0
cero,12.0857,113.723,33.0036,0,-1,0
cero,14.7259,270.235,35.3672,0,-1,0
cero,14.52,96.2343,37.205,0,-1,0
cero,9.9,352.723,34.225,0,-1,0
cero,12.6923,261.136,31.1731,0,-1,0
cero,12.9474,181.063,35.4737,0,-1,0
cero,12.1216,298.623,41.0095,0,-1,0
cero,13.4118,149.611,33.9412,0,-1,0
cero,11.381,78.8079,43.3353,0,-1,0
cero,12.1429,328.468,34.006,0,-1,0
cero,15.5125,57.8276,33.7889,0,-1,0
cero,10.4595,328.326,34.2196,0,-1,0
cero,11.8636,345.832,31.0114,0,-1,0
cero,12.0732,351.247,34.0031,0,-1,0
cero,11.0455,90.969,37.5568,0,-1,0
cero,11.4733,326.642,30.1122,0,-1,0
cero,13.4348,317.707,48.3152,0,-1,0
cero,12.9301,346.361,35.8176,0,-1,0
cero,12.5676,229.97,30.1655,0,-1,0
cero,12.5676,64.5353,32.1655,0,-1,0
cero,11.4615,55.725,35.1571,0,-1,0
cero,11.3636,42.8153,30.1856,0,-1,0
cero,11.2286,359.362,30.2893,0,-1,0
cero,13.2353,182.066,32.3603,0,-1,0
cero,11.5,195.982,32.1667,0,-1,0
cero,11.1697,93.6597,30.2383,0,-1,0
cero,14.3147,43.9355,56.8451,0,-1,0
cero,15.024,359.469,41.542,0,-1,0
cero,11.3415,58.3535,38.2469,0,-1,0
cero,14.6464,211.294,39.7809,0,-1,0
cero,12.1472,171.116,30.0109,0,-1,0
cero,11.5,47.3585,30.0833,0,-1,0
cero,12.5172,288.096,33.1078,0,-1,0
cero,12.3333,327.103,36.0556,0,-1,0
cero,14.7138,301.452,36.1452,0,-1,0
cero,13.3676,298.008,36.7851,0,-1,0
cero,11,23.0002,34.6667,0,-1,0
cero,10.5429,43.5152,30.5734,0,-1,0
cero,12.36,325.612,35.09,0,-1,0
cero,13.8,115.682,30.9,0,-1,0
cero,13.4836,230.038,33.8469,0,-1,0
cero,11.3571,101.093,31.1607,0,-1,0
cero,13.1143,315.649,38.6036,0,-1,0
cero,13.8462,289.032,36.2308,0,-1,0
cero,13.8649,278.684,41.7872,0,-1,0
cero,12,217.767,35,0,-1,0
cero,11.0625,65.2267,32.3906,0,-1,0
cero,12.25,359.342,31.0208,0,-1,0
cero,13.0192,217.023,39.2283,0,-1,0
cero,12.6574,321.634,31.1674,0,-1,0
cero,11.9231,302.447,32.0032,0,-1,0
cero,10.6154,348.824,33.6923,0,-1,0
cero,12.1154,158.924,30.0043,0,-1,0
cero,11.4545,358.973,33.1818,0,-1,0
cero,13,179.467,36.4167,0,-1,0
cero,11.7692,79.027,42.0385,0,-1,0
cero,12.3659,352.53,36.0762,0,-1,0
cero,12.3913,33.9968,38.0489,0,-1,0
cero,10.3846,347.772,31.4135,0,-1,0
cero,11.3458,356.193,33.2889,0,-1,0
cero,14.3684,107.34,48.9605,0,-1,0
cero,12.8206,84.2427,43.2599,0,-1,0
cero,10.4164,39.5869,35.1804,0,-1,0
cero,11.8571,174.79,31.0119,0,-1,0
cero,12.8049,318.526,33.3689,0,-1,0
cero,12.4286,52.5168,30.0536,0,-1,0
cero,11.16,19.4525,30.2994,0,-1,0
cero,11.4,23.1585,33.125,0,-1,0
cero,12.0732,237.798,33.0031,0,-1,0
cero,12.5122,133.405,32.1494,0,-1,0
cero,12,25.1444,42,0,-1,0
cero,11.0187,64.117,31.477,0,-1,0
cero,11.8929,19.8887,36.0089,0,-1,0
cero,12.6267,20.8225,32.6787,0,-1,0
cero,13,11.3572,35.4167,0,-1,0
cero,12.25,32.7131,35.0208,0,-1,0
cero,13.2857,324.476,32.8036,0,-1,0
cero,13.6491,349.354,34.6337,0,-1,0
cero,11.6512,33.767,30.0727,0,-1,0
cero,11.8966,232.463,32.0043,0,-1,0
cero,13.0465,171.69,50.6541,0,-1,0
cero,12.7241,90.9475,38.2112,0,-1,0
cero,11.85,33.2511,35.0125,0,-1,0
cero,13.4561,208.039,34.0441,0,-1,0
cero,16,229.753,36,0,-1,0
cero,12.6429,355.978,30.1607,0,-1,0
cero,9.6,43.8695,35.4,0,-1,0
cero,12.5,225.822,33.125,0,-1,0
cero,13.4,11.3694,43.8167,0,-1,0
cero,12.8571,76.8542,32.1429,0,-1,0
cero,14,12.0328,31.3333,0,-1,0
cero,12.4615,152.018,30.0769,0,-1,0
cero,9.69231,1.5932,34.9231,0,-1,0
cero,12.871,87.148,39.3266,0,-1,0
cero,13.1739,224.23,30.4402,0,-1,0
cero,11.6,82.2301,31.0667,0,-1,0
cero,11.069,50.6255,30.3491,0,-1,0
cero,10.7368,157.174,33.8421,0,-1,0
cero,12.2159,101.13,36.029,0,-1,0
cero,13.4348,51.0062,33.6576,0,-1,0
cero,11.0878,39.9436,34.3321,0,-1,0
cero,12.8049,187.804,37.3689,0,-1,0
cero,12.45,43.2199,31.1125,0,-1,0
cero,15.3434,320.611,37.3496,0,-1,0
cero,10.2642,200.044,36.3903,0,-1,0
cero,12.1579,332.351,30.0066,0,-1,0
cero,12.8416,171.772,32.1749,0,-1,0
