id,a0,a1,a2,a3,a4,a5
cero,11.4164,234.219,0.00102302,1,5,0
cero,11.4164,284.614,0.00203602,1,5,0
cero,16.1452,76.0433,0.00133281,1,7,0
cero,16.1452,254.75,0.00138271,1,7,0
cero,16.1452,322.814,0.00110151,1,7,0
cero,16.1452,256.295,0.00109621,1,7,0
cero,16.1452,213.727,0.00113407,1,7,0
cero,16.1452,240.338,0.00100892,1,7,0
cero,16.1452,81.6188,0.00122579,1,7,0
cero,16.1452,204.091,0.0010175,1,7,0
cero,16.1452,31,0.0010034,1,7,0
cero,16.1452,100.524,0.00152432,1,7,0
cero,16.1452,73.2722,0.00134803,1,7,0
cero,16.1452,94.7862,0.00101007,1,7,0
cero,16.1452,240.133,0.00166499,1,7,0
cero,16.1452,58.5689,0.00155714,1,7,0
cero,16.1452,116.176,0.00110233,1,7,0
cero,16.1452,202.69,0.00111632,1,7,0
cero,16.1452,237.279,0.00151869,1,7,0
cero,16.1452,249.167,0.00153133,1,7,0
cero,16.1452,269.892,0.00112862,1,7,0
cero,16.1452,262.667,0.0014774,1,7,0
cero,16.1452,196.23,0.00213427,1,7,0
cero,16.1452,183.184,0.00110468,1,7,0
cero,16.1452,33.0764,0.00339841,1,7,0
cero,16.1452,120.551,0.00104391,1,7,0
cero,16.1452,113.725,0.00115812,1,7,0
cero,16.1452,123.845,0.00147431,1,7,0
cero,16.1452,169.995,0.00118676,1,7,0
cero,16.1452,347.63,0.00171505,1,7,0
cero,16.1452,185.289,0.00107609,1,7,0
cero,16.1452,188.683,0.00138407,1,7,0
cero,16.1452,198.812,0.00181203,1,7,0
cero,22.8328,36.0883,0.00130511,2,9,0
cero,22.8328,249.102,0.00165307,2,9,0
cero,22.8328,3.52081,0.00121654,2,9,0
cero,22.8328,242.009,0.00100441,2,9,0
cero,22.8328,73.8595,0.00142494,2,9,0
cero,22.8328,119.337,0.00105113,2,9,0
cero,22.8328,194.911,0.00154026,2,9,0
cero,22.8328,319.627,0.00103451,2,9,0
cero,22.8328,241.534,0.0013154,2,9,0
cero,22.8328,264.354,0.00143822,2,9,0
cero,22.8328,255.332,0.00117679,2,9,0
cero,22.8328,208.18,0.00207671,2,9,0
cero,22.8328,13.5297,0.00266056,2,9,0
cero,22.8328,111.233,0.00243494,2,9,0
cero,22.8328,121.689,0.00143178,2,9,0
cero,22.8328,326.046,0.00100004,2,9,0
cero,22.8328,194.733,0.00151032,2,9,0
cero,32.2904,50.2983,0.00134626,2,11,0
cero,32.2904,4.8722,0.00191614,2,11,0
cero,32.2904,234.856,0.00134888,2,11,0
cero,32.2904,71.2543,0.00150148,2,11,0
cero,32.2904,314.98,0.00142068,2,11,0
cero,32.2904,178.701,0.00113085,2,11,0
cero,32.2904,19.5293,0.00100292,2,11,0
cero,32.2904,336.738,0.00116175,2,11,0
cero,45.6656,323.755,0.00102737,3,13,0
cero,45.6656,308.065,0.001183,3,13,0
cero,45.6656,199.791,0.001353,3,13,0
cero,45.6656,170.25,0.00100357,3,13,0
cero,45.6656,14.8656,0.0010167,3,13,0
cero,64.5808,193.937,0.00123345,3,15,0
uno,4.8,13.5705,0.00393295,0,0,1
uno,4.8,12.1018,0.0046287,0,0,1
uno,4.8,332.115,0.00231098,0,0,1
uno,4.8,16.0007,0.00137162,0,0,1
uno,4.8,20.4148,0.00600948,0,0,1
uno,4.8,5.51479,0.00263663,0,0,1
uno,4.8,19.3613,0.00763084,0,0,1
uno,4.8,9.68284,0.00304032,0,0,1
uno,4.8,359.732,0.00521414,0,0,1
uno,4.8,2.87738,0.00430575,0,0,1
uno,4.8,6.5228,0.00106828,0,0,1
uno,4.8,7.96691,0.00127967,0,0,1
uno,4.8,19.6002,0.00102903,0,0,1
uno,4.8,3.59776,0.00317491,0,0,1
uno,4.8,23.8121,0.00104352,0,0,1
uno,4.8,24.5985,0.00405911,0,0,1
uno,4.8,27.4832,0.00321961,0,0,1
uno,4.8,47.0165,0.0058736,0,0,1
uno,4.8,7.17503,0.00380135,0,0,1
uno,4.8,8.37922,0.00261654,0,0,1
uno,4.8,12.772,0.00636341,0,0,1
uno,4.8,9.92895,0.00221135,0,0,1
uno,4.8,14.5877,0.0024974,0,0,1
uno,4.8,247.865,0.0022962,0,0,1
uno,4.8,156.175,0.00128964,0,0,1
uno,4.8,11.0745,0.00121033,0,0,1
uno,4.8,5.36116,0.00488471,0,0,1
uno,4.8,73.7847,0.00126116,0,0,1
uno,4.8,356.926,0.00271887,0,0,1
uno,4.8,37.3813,0.00307125,0,0,1
uno,4.8,17.9677,0.00243291,0,0,1
uno,4.8,33.2033,0.0058972,0,0,1
uno,4.8,22.2012,0.00301596,0,0,1
uno,4.8,24.6527,0.00276373,0,0,1
uno,4.8,28.8338,0.00553364,0,0,1
uno,4.8,21.4627,0.00447654,0,0,1
uno,4.8,16.8853,0.00286326,0,0,1
uno,4.8,5.37855,0.00336992,0,0,1
uno,4.8,10.8953,0.00116021,0,0,1
uno,4.8,20.0863,0.0048774,0,0,1
uno,4.8,14.1423,0.00133566,0,0,1
uno,4.8,1.54393,0.00173941,0,0,1
uno,4.8,6.7057,0.00212892,0,0,1
uno,4.8,277.249,0.00139644,0,0,1
uno,4.8,6.21229,0.00379272,0,0,1
uno,4.8,16.8203,0.0048344,0,0,1
uno,4.8,345.588,0.00810224,0,0,1
uno,4.8,348.715,0.00158694,0,0,1
uno,4.8,351.885,0.00183409,0,0,1
uno,4.8,96.9878,0.00105447,0,0,1
uno,4.8,23.6457,0.0017672,0,0,1
uno,4.8,27.853,0.00108944,0,0,1
uno,4.8,17.7855,0.00180747,0,0,1
uno,4.8,17.9323,0.00116591,0,0,1
uno,4.8,9.23301,0.00224146,0,0,1
uno,4.8,15.2593,0.00238339,0,0,1
uno,4.8,18.4987,0.0064452,0,0,1
uno,4.8,14.8254,0.00273954,0,0,1
uno,4.8,22.005,0.00190315,0,0,1
uno,4.8,11.9857,0.00170982,0,0,1
uno,4.8,18.138,0.00180498,0,0,1
uno,4.8,18.8804,0.00271409,0,0,1
uno,4.8,18.8755,0.00215696,0,0,1
uno,4.8,22.49,0.00377427,0,0,1
uno,4.8,23.0428,0.00677185,0,0,1
uno,4.8,18.8842,0.00301964,0,0,1
uno,4.8,11.8294,0.0014834,0,0,1
uno,4.8,11.9348,0.00444594,0,0,1
uno,4.8,14.9097,0.00261577,0,0,1
uno,4.8,16.0531,0.00661217,0,0,1
uno,4.8,87.5521,0.0012248,0,0,1
uno,4.8,6.37371,0.00760626,0,0,1
uno,4.8,13.113,0.00228867,0,0,1
uno,4.8,15.2515,0.00357064,0,0,1
uno,4.8,17.5073,0.00138409,0,0,1
uno,4.8,21.4094,0.00198438,0,0,1
uno,4.8,24.2609,0.00183354,0,0,1
uno,4.8,32.2922,0.00801636,0,0,1
uno,4.8,354.059,0.00106221,0,0,1
uno,4.8,356.496,0.0010273,0,0,1
uno,4.8,12.782,0.00322886,0,0,1
uno,4.8,6.18661,0.00352837,0,0,1
uno,4.8,35.7581,0.00330129,0,0,1
uno,4.8,36.4649,0.00897415,0,0,1
uno,4.8,11.3308,0.00173076,0,0,1
uno,4.8,12.2453,0.0033263,0,0,1
uno,4.8,12.9211,0.00405041,0,0,1
uno,4.8,4.26527,0.00118471,0,0,1
uno,4.8,11.9862,0.00151802,0,0,1
uno,4.8,28.8143,0.00506056,0,0,1
uno,4.8,11.4634,0.00162448,0,0,1
uno,4.8,221.913,0.00114221,0,0,1
uno,4.8,46.6006,0.00911557,0,0,1
uno,4.8,4.11762,0.00175162,0,0,1
uno,4.8,17.234,0.00757918,0,0,1
uno,4.8,6.55842,0.00411533,0,0,1
uno,4.8,6.57996,0.00159432,0,0,1
uno,4.8,358.22,0.0034622,0,0,1
uno,4.8,355.197,0.00103815,0,0,1
uno,4.8,19.7934,0.00180076,0,0,1
uno,4.8,17.3178,0.00555701,0,0,1
uno,4.8,39.5867,0.00768678,0,0,1
uno,4.8,17.0247,0.00261533,0,0,1
uno,4.8,19.6136,0.0034465,0,0,1
uno,4.8,1.60438,0.00499254,0,0,1
uno,4.8,18.419,0.0031579,0,0,1
uno,4.8,11.0137,0.00116012,0,0,1
uno,4.8,9.64706,0.00640811,0,0,1
uno,4.8,17.5027,0.00413733,0,0,1
uno,4.8,14.4281,0.00392247,0,0,1
uno,4.8,10.0459,0.00105007,0,0,1
uno,4.8,342.778,0.00160516,0,0,1
uno,4.8,15.2949,0.00412765,0,0,1
uno,4.8,21.1875,0.00137261,0,0,1
uno,4.8,22.0296,0.00142916,0,0,1
uno,4.8,7.79189,0.00187803,0,0,1
uno,4.8,42.8568,0.00258049,0,0,1
uno,4.8,21.1872,0.00359572,0,0,1
uno,4.8,16.7274,0.00446833,0,0,1
uno,4.8,48.356,0.00788155,0,0,1
uno,4.8,20.3794,0.00805988,0,0,1
uno,4.8,10.1436,0.00138901,0,0,1
uno,4.8,6.43706,0.001164,0,0,1
uno,4.8,5.92226,0.00270914,0,0,1
uno,4.8,45.5869,0.00341542,0,0,1
uno,4.8,17.9002,0.00251552,0,0,1
uno,4.8,35.1344,0.00907103,0,0,1
uno,4.8,3.77741,0.00130019,0,0,1
uno,4.8,12.9661,0.00197111,0,0,1
uno,4.8,14.1095,0.00208719,0,0,1
uno,4.8,32.9961,0.00797382,0,0,1
uno,4.8,16.768,0.0058081,0,0,1
uno,4.8,249.372,0.00169427,0,0,1
uno,4.8,30.1269,0.00585754,0,0,1
uno,4.8,37.0726,0.00368768,0,0,1
uno,4.8,358.495,0.0030004,0,0,1
uno,4.8,5.59715,0.00195237,0,0,1
uno,4.8,357.729,0.00189994,0,0,1
uno,4.8,67.8329,0.0111896,0,0,1
uno,4.8,2.33827,0.00408797,0,0,1
uno,4.8,15.3518,0.00261375,0,0,1
uno,4.8,14.3157,0.0035117,0,0,1
uno,4.8,11.8822,0.00129678,0,0,1
uno,4.8,18.5388,0.0025901,0,0,1
uno,4.8,25.0128,0.001793,0,0,1
uno,4.8,2.04588,0.00323213,0,0,1
uno,4.8,50.7887,0.00529421,0,0,1
uno,4.8,41.6149,0.00120362,0,0,1
uno,4.8,12.4503,0.00217142,0,0,1
uno,4.8,347.615,0.00723082,0,0,1
uno,4.8,18.4179,0.00113293,0,0,1
uno,4.8,25.304,0.00125138,0,0,1
uno,4.8,19.4371,0.00267133,0,0,1
uno,4.8,350.705,0.0062604,0,0,1
uno,4.8,21.4093,0.00246421,0,0,1
uno,4.8,116.346,0.00101321,0,0,1
uno,4.8,8.32547,0.00165126,0,0,1
uno,4.8,29.4162,0.0019016,0,0,1
uno,4.8,22.2474,0.00138099,0,0,1
uno,4.8,21.1381,0.00139297,0,0,1
uno,4.8,8.70397,0.00393065,0,0,1
uno,4.8,7.20726,0.00266216,0,0,1
uno,4.8,39.4035,0.00136499,0,0,1
uno,4.8,26.6894,0.00354737,0,0,1
uno,4.8,17.2922,0.00113823,0,0,1
uno,4.8,336.483,0.00357886,0,0,1
uno,4.8,331.909,0.00250073,0,0,1
uno,4.8,30.0288,0.0041702,0,0,1
uno,4.8,0.289319,0.00106798,0,0,1
uno,4.8,9.6804,0.00431292,0,0,1
uno,4.8,14.9045,0.00318507,0,0,1
uno,4.8,17.0437,0.0069294,0,0,1
uno,4.8,3.51856,0.00134169,0,0,1
uno,4.8,12.1785,0.00496678,0,0,1
uno,4.8,18.7829,0.00246344,0,0,1
uno,4.8,20.1382,0.00445744,0,0,1
uno,4.8,31.3187,0.00204053,0,0,1
uno,4.8,279.611,0.00100646,0,0,1
uno,4.8,1.54742,0.00204373,0,0,1
uno,4.8,26.0218,0.00466467,0,0,1
uno,4.8,28.4758,0.00799501,0,0,1
uno,4.8,3.93846,0.00504647,0,0,1
uno,4.8,3.97906,0.00104403,0,0,1
uno,4.8,63.946,0.00700276,0,0,1
uno,4.8,13.2412,0.00993155,0,0,1
uno,4.8,356.187,0.00176665,0,0,1
uno,4.8,219.115,0.0015249,0,0,1
uno,4.8,357.53,0.00269866,0,0,1
uno,4.8,358.316,0.00496104,0,0,1
uno,4.8,2.38774,0.00244343,0,0,1
uno,4.8,81.685,0.00101405,0,0,1
uno,4.8,43.2023,0.00323173,0,0,1
uno,4.8,35.7768,0.00922696,0,0,1
uno,4.8,37.869,0.00120957,0,0,1
uno,4.8,17.071,0.00272895,0,0,1
uno,4.8,19.7467,0.00292722,0,0,1
uno,4.8,19.2545,0.00145009,0,0,1
uno,4.8,17.2694,0.00128575,0,0,1
uno,4.8,12.1776,0.0025146,0,0,1
uno,4.8,14.0225,0.00166549,0,0,1
uno,4.8,25.2394,0.00569899,0,0,1
uno,4.8,10.0112,0.00144519,0,0,1
uno,4.8,8.62362,0.00148151,0,0,1
uno,4.8,6.10767,0.00219486,0,0,1
uno,4.8,28.4064,0.00269352,0,0,1
uno,4.8,15.2222,0.00717246,0,0,1
uno,4.8,4.65388,0.0015599,0,0,1
uno,4.8,12.2117,0.00175665,0,0,1
uno,4.8,9.22935,0.00138133,0,0,1
uno,4.8,31.0745,0.00264065,0,0,1
uno,4.8,15.6137,0.0035364,0,0,1
uno,4.8,183.915,0.00100636,0,0,1
uno,4.8,4.57558,0.00148981,0,0,1
uno,4.8,10.4675,0.00161957,0,0,1
uno,4.8,24.9396,0.00443751,0,0,1
uno,4.8,4.67647,0.00157859,0,0,1
uno,4.8,3.3034,0.00224025,0,0,1
uno,4.8,3.83528,0.00211097,0,0,1
uno,4.8,338.078,0.00131528,0,0,1
uno,4.8,38.3874,0.00382788,0,0,1
uno,4.8,38.1527,0.00872329,0,0,1
uno,4.8,19.0058,0.00367903,0,0,1
uno,4.8,31.5765,0.00754847,0,0,1
uno,4.8,5.56214,0.00215503,0,0,1
uno,4.8,28.0177,0.0025581,0,0,1
uno,4.8,356.298,0.00145939,0,0,1
uno,4.8,43.2295,0.00309719,0,0,1
uno,4.8,18.9336,0.00295817,0,0,1
uno,4.8,42.4607,0.00961826,0,0,1
uno,4.8,6.95249,0.0016768,0,0,1
uno,4.8,3.02334,0.00305647,0,0,1
uno,4.8,11.9441,0.00151913,0,0,1
uno,4.8,12.185,0.0024864,0,0,1
uno,4.8,11.9877,0.00102259,0,0,1
uno,4.8,22.0564,0.00557352,0,0,1
uno,4.8,41.4098,0.00187958,0,0,1
uno,4.8,8.92664,0.00184875,0,0,1
uno,4.8,19.4134,0.00743867,0,0,1
uno,4.8,18.5878,0.0016363,0,0,1
uno,4.8,0.22509,0.0020266,0,0,1
uno,4.8,355.605,0.00520609,0,0,1
uno,4.8,357.155,0.00518958,0,0,1
uno,4.8,26.4022,0.00596152,0,0,1
uno,4.8,3.9956,0.00332589,0,0,1
uno,4.8,357.384,0.00427595,0,0,1
uno,4.8,358.569,0.00294261,0,0,1
uno,4.8,23.2902,0.00376324,0,0,1
uno,4.8,37.9507,0.00212277,0,0,1
uno,4.8,29.6112,0.00182679,0,0,1
uno,4.8,36.0234,0.00788889,0,0,1
uno,4.8,78.2724,0.00124747,0,0,1
uno,4.8,347.008,0.00231027,0,0,1
uno,4.8,14.0753,0.00131644,0,0,1
uno,4.8,19.5308,0.0020971,0,0,1
uno,4.8,336.653,0.00793694,0,0,1
uno,4.8,6.91471,0.00218283,0,0,1
uno,4.8,24.8279,0.00269402,0,0,1
uno,4.8,354.68,0.00231929,0,0,1
uno,4.8,356.983,0.00108267,0,0,1
uno,4.8,113.784,0.0017314,0,0,1
uno,4.8,17.7928,0.00518508,0,0,1
uno,4.8,30.9383,0.00122793,0,0,1
uno,4.8,15.2923,0.00407245,0,0,1
uno,4.8,17.3728,0.00559725,0,0,1
uno,4.8,4.49882,0.00543779,0,0,1
uno,4.8,12.8033,0.00265023,0,0,1
uno,4.8,27.0992,0.00689212,0,0,1
uno,4.8,23.1599,0.00212602,0,0,1
uno,4.8,23.9434,0.00696508,0,0,1
uno,4.8,16.7827,0.00391595,0,0,1
uno,4.8,23.3961,0.00136983,0,0,1
uno,4.8,30.0559,0.00321449,0,0,1
uno,4.8,10.4279,0.00753886,0,0,1
uno,4.8,20.6179,0.00102689,0,0,1
uno,4.8,26.9894,0.003349,0,0,1
uno,4.8,28.0365,0.00219043,0,0,1
uno,4.8,33.5162,0.00484141,0,0,1
uno,4.8,4.74742,0.00276028,0,0,1
uno,4.8,0.661269,0.0020425,0,0,1
uno,4.8,26.8643,0.0053535,0,0,1
uno,4.8,18.6698,0.00220132,0,0,1
uno,4.8,8.1501,0.00349893,0,0,1
uno,4.8,2.49211,0.00150868,0,0,1
uno,4.8,0.585561,0.00630921,0,0,1
uno,4.8,3.42982,0.00423344,0,0,1
uno,4.8,27.7124,0.0051462,0,0,1
uno,4.8,17.1083,0.00254178,0,0,1
uno,4.8,13.1586,0.00491317,0,0,1
uno,4.8,11.4677,0.0047984,0,0,1
uno,4.8,1.17708,0.00147405,0,0,1
uno,4.8,5.23832,0.00344506,0,0,1
uno,4.8,94.9,0.00106347,0,0,1
uno,4.8,2.33546,0.00261743,0,0,1
uno,4.8,3.52966,0.00230533,0,0,1
uno,4.8,9.13845,0.00641395,0,0,1
uno,4.8,19.9108,0.00276171,0,0,1
uno,4.8,9.53211,0.00272202,0,0,1
uno,4.8,16.4047,0.00417563,0,0,1
uno,4.8,15.4855,0.00132097,0,0,1
uno,4.8,223.244,0.00210685,0,0,1
uno,4.8,13.8244,0.00542132,0,0,1
uno,4.8,7.88264,0.00218492,0,0,1
uno,4.8,12.6809,0.00174718,0,0,1
uno,4.8,26.2293,0.00218603,0,0,1
uno,4.8,21.8035,0.00469963,0,0,1
uno,4.8,27.1836,0.00526667,0,0,1
uno,4.8,33.7774,0.00426906,0,0,1
uno,4.8,7.68478,0.00109793,0,0,1
uno,4.8,2.31216,0.00169838,0,0,1
uno,4.8,359.127,0.00449194,0,0,1
uno,4.8,22.6136,0.00493855,0,0,1
uno,4.8,50.029,0.00760132,0,0,1
uno,4.8,28.4381,0.00739987,0,0,1
uno,4.8,12.0719,0.00199992,0,0,1
uno,4.8,8.86189,0.0033369,0,0,1
uno,4.8,55.1884,0.00256622,0,0,1
uno,4.8,29.3523,0.00255431,0,0,1
uno,4.8,15.0166,0.00719681,0,0,1
uno,4.8,9.18004,0.00189007,0,0,1
uno,4.8,11.9776,0.00165015,0,0,1
uno,4.8,11.1533,0.00102635,0,0,1
uno,4.8,13.7157,0.00345626,0,0,1
uno,4.8,13.6844,0.00640121,0,0,1
uno,4.8,15.096,0.00260128,0,0,1
uno,4.8,28.3216,0.00178392,0,0,1
uno,4.8,5.88321,0.00129344,0,0,1
uno,4.8,13.9867,0.00195582,0,0,1
uno,4.8,31.4081,0.00231475,0,0,1
uno,4.8,206.834,0.00134905,0,0,1
uno,4.8,28.9082,0.00459201,0,0,1
uno,4.8,9.73796,0.00278531,0,0,1
uno,4.8,9.16358,0.00160844,0,0,1
uno,4.8,7.85681,0.00206718,0,0,1
uno,4.8,338.45,0.00680682,0,0,1
uno,4.8,17.1748,0.00164649,0,0,1
uno,4.8,27.3046,0.0017295,0,0,1
uno,4.8,28.2629,0.003954,0,0,1
uno,4.8,357.9,0.00192794,0,0,1
uno,4.8,355.954,0.00159464,0,0,1
uno,4.8,17.8427,0.00230578,0,0,1
uno,4.8,32.6086,0.00217292,0,0,1
uno,4.8,20.4221,0.00258485,0,0,1
uno,4.8,14.6448,0.00174804,0,0,1
uno,4.8,4.68339,0.00207148,0,0,1
uno,4.8,9.31446,0.00200915,0,0,1
uno,4.8,1.57278,0.00327209,0,0,1
uno,4.8,89.1993,0.00232023,0,0,1
uno,4.8,359.864,0.00156164,0,0,1
uno,4.8,26.2673,0.00140761,0,0,1
uno,4.8,19.8433,0.00263075,0,0,1
uno,4.8,357.8,0.00633618,0,0,1
uno,4.8,21.0933,0.0052315,0,0,1
uno,4.8,13.5822,0.00519049,0,0,1
uno,4.8,18.9158,0.00529118,0,0,1
uno,4.8,15.301,0.00147965,0,0,1
uno,4.8,14.362,0.00418171,0,0,1
uno,4.8,18.8623,0.00122929,0,0,1
uno,4.8,8.79153,0.00457641,0,0,1
uno,4.8,4.87696,0.00450097,0,0,1
uno,4.8,204.084,0.00172073,0,0,1
uno,4.8,9.01941,0.00300335,0,0,1
uno,4.8,25.2991,0.00493651,0,0,1
uno,4.8,10.5377,0.00159074,0,0,1
uno,4.8,7.26096,0.00422226,0,0,1
uno,4.8,7.99232,0.00488403,0,0,1
uno,4.8,9.38633,0.00373004,0,0,1
uno,4.8,22.5469,0.00111638,0,0,1
uno,4.8,25.1728,0.00169556,0,0,1
uno,4.8,8.13753,0.00442182,0,0,1
uno,4.8,12.7727,0.00179473,0,0,1
