id,a0,a1,a2,a3,a4,a5
uno,12.3237,197.212,155.405,0,-1,1
uno,11.25,283.246,36.25,0,-1,1
uno,9,180.561,165.25,0,-1,1
uno,13.4449,356.433,33.9591,0,-1,1
uno,9.05825,181.167,164.38,0,-1,1
uno,12.7895,317.876,35.3289,0,-1,1
uno,13.1347,272.148,34.1083,0,-1,1
uno,9.7621,186.104,185.304,0,-1,1
uno,9.73235,185.678,186.227,0,-1,1
uno,13.3087,308.329,92.2257,0,-1,1
uno,12.2432,199.203,33.0304,0,-1,1
uno,9,189.653,171.5,0,-1,1
uno,9.11321,195.727,160.134,0,-1,1
uno,13.9583,26.4015,44.6467,0,-1,1
uno,9,202.238,161.5,0,-1,1
uno,12.841,196.39,155.348,0,-1,1
uno,9,199.407,169.375,0,-1,1
uno,9,199.092,162.109,0,-1,1
uno,9,192.365,162.625,0,-1,1
uno,9,192.656,160.375,0,-1,1
uno,9,195.579,168.75,0,-1,1
uno,14.527,202.088,33.7788,0,-1,1
uno,9,191.561,159.375,0,-1,1
uno,9.41117,190.309,159.075,0,-1,1
uno,13.1538,331.606,32.4808,0,-1,1
uno,9,189.339,165.875,0,-1,1
uno,12.4054,108.762,35.0845,0,-1,1
uno,10.6418,188.844,175.475,0,-1,1
uno,10.2196,189.026,178.002,0,-1,1
uno,12.75,354.589,55.4375,0,-1,1
uno,9,186.497,171.375,0,-1,1
uno,13.4925,191.083,155.156,0,-1,1
uno,9,190.469,155.25,0,-1,1
uno,13.8939,198.035,154.917,0,-1,1
uno,9.3253,204.469,158.642,0,-1,1
uno,9,207.412,153.375,0,-1,1
uno,14.0027,40.3044,36.316,0,-1,1
uno,9,206.153,159.5,0,-1,1
uno,9.45377,197.498,151.191,0,-1,1
uno,12.9429,222.9,32.4321,0,-1,1
uno,8.875,188.443,153.51,0,-1,1
uno,9,184.278,171,0,-1,1
uno,9,187.463,167,0,-1,1
uno,8.904,187.873,167.641,0,-1,1
uno,9,190.835,166.875,0,-1,1
uno,8.86813,191.325,165.397,0,-1,1
uno,9,196.522,163.431,0,-1,1
uno,8.88235,201.912,165.77,0,-1,1
uno,11.2282,198.115,175.15,0,-1,1
uno,13.8982,198.293,184.859,0,-1,1
uno,11.056,198.236,175.437,0,-1,1
uno,12.5122,65.4827,35.1494,0,-1,1
uno,10.1887,198.462,175.621,0,-1,1
uno,12.8814,251.344,30.7017,0,-1,1
uno,10.5612,198.777,173.678,0,-1,1
uno,12.7169,194.381,176.711,0,-1,1
uno,8.90909,192.269,164.758,0,-1,1
uno,8.92105,191.899,166.007,0,-1,1
uno,12.8462,86.1507,33.3878,0,-1,1
uno,8.90476,190.312,163.383,0,-1,1
uno,9,190.278,168.25,0,-1,1
uno,9.60246,187.204,162.217,0,-1,1
uno,8.8,180.908,163.8,0,-1,1
uno,8.90769,180.509,161.633,0,-1,1
uno,13.0369,174.313,32.9084,0,-1,1
uno,9.11321,185.888,168.269,0,-1,1
uno,9,196.614,164.125,0,-1,1
uno,9,195.875,164.791,0,-1,1
uno,13.6701,199.211,158.515,0,-1,1
uno,13.5517,17.4607,35.9698,0,-1,1
uno,11.9263,202.791,175.848,0,-1,1
uno,9.93845,204.492,183.724,0,-1,1
uno,9,194.861,168,0,-1,1
uno,14,318.232,32.3333,0,-1,1
uno,13.5455,134.075,33.0947,0,-1,1
uno,9.05405,185.198,161.38,0,-1,1
uno,9,183.568,155.25,0,-1,1
uno,13.9565,35.6662,32.2228,0,-1,1
uno,13.8046,97.1268,33.2839,0,-1,1
uno,13.186,251.989,30.56,0,-1,1
uno,9,189.983,165.25,0,-1,1
uno,13.4118,144.885,35.9412,0,-1,1
uno,8.8,190.677,158.533,0,-1,1
uno,12.8182,315.455,30.3068,0,-1,1
uno,13.4854,193.132,160.313,0,-1,1
uno,12.7241,103.383,30.2112,0,-1,1
uno,12.7224,195.089,153.776,0,-1,1
uno,9,198.752,159.375,0,-1,1
uno,9.05217,201.505,167.879,0,-1,1
uno,9,199.046,171.375,0,-1,1
uno,9.16438,198.61,163.152,0,-1,1
uno,8.90909,195.2,172.515,0,-1,1
uno,13.4035,106.941,30.7246,0,-1,1
uno,10.9726,189.88,175.057,0,-1,1
uno,9.23077,188.587,155.769,0,-1,1
uno,8.95588,184.124,169.504,0,-1,1
uno,8.95833,186.229,170.503,0,-1,1
uno,9.05505,183.324,165.13,0,-1,1
uno,12.0732,24.1695,30.0031,0,-1,1
uno,9,183.922,165.125,0,-1,1
uno,12.1359,190.55,150.074,0,-1,1
uno,14.5862,66.6557,40.694,0,-1,1
uno,8.94495,201.359,164.13,0,-1,1
uno,12.8251,261.519,32.819,0,-1,1
uno,9,195.859,153.25,0,-1,1
uno,10.4177,195.932,176.211,0,-1,1
uno,9,187.811,157.375,0,-1,1
uno,8.8209,192.725,160.405,0,-1,1
uno,9,194.484,161.625,0,-1,1
uno,9,194.098,163.25,0,-1,1
uno,11.7692,201.792,37.0288,0,-1,1
uno,9,201.747,165.917,0,-1,1
uno,9,206.037,168.125,0,-1,1
uno,12.6378,202.631,156.435,0,-1,1
uno,13,243.558,30.4583,0,-1,1
uno,10.8119,203.287,175.738,0,-1,1
uno,14.3713,195.277,186.242,0,-1,1
uno,9.05934,194.198,163.144,0,-1,1
uno,9,183.62,155.25,0,-1,1
uno,11.9212,188.592,170.533,0,-1,1
uno,13.3598,185.815,180.258,0,-1,1
uno,14.75,146.031,32.5208,0,-1,1
uno,9,184.893,165.25,0,-1,1
uno,12.6487,89.5543,31.1922,0,-1,1
uno,9,182.487,162,0,-1,1
uno,9,185.564,163.25,0,-1,1
uno,12.0909,244.51,31.0038,0,-1,1
uno,12.4182,352.862,32.6241,0,-1,1
uno,14.75,213.06,35.5208,0,-1,1
uno,15,205.883,43.75,0,-1,1
uno,12.6434,197.432,151.477,0,-1,1
uno,9,209.992,162.875,0,-1,1
uno,12.0857,199.006,35.0036,0,-1,1
uno,14.6139,164.223,33.3326,0,-1,1
uno,12.1493,202.678,164.759,0,-1,1
uno,9,205.515,147.125,0,-1,1
uno,9.05505,197.465,161.13,0,-1,1
uno,11.9091,320.319,30.0038,0,-1,1
uno,8.91367,193.717,166.389,0,-1,1
uno,9,187.753,160.375,0,-1,1
uno,13.4823,61.3595,31.8987,0,-1,1
uno,9,186.602,156.375,0,-1,1
uno,12.6522,181.749,38.2717,0,-1,1
uno,9.9915,182.765,175.119,0,-1,1
uno,8.93912,178.981,161.825,0,-1,1
uno,9,181.646,159.875,0,-1,1
