id,a0,a1,a2,a3,a4,a5
cero,13.2632,17.4616,36.8421,0,-1,0
cero,13.1818,154.589,34.6402,0,-1,0
cero,13.5957,317.838,57.6622,0,-1,0
cero,12.2308,68.8475,35.0288,0,-1,0
cero,12.2,282.773,30.0167,0,-1,0
cero,13.7,347.369,57.4083,0,-1,0
cero,11.25,344.351,50.5625,0,-1,0
cero,14.5763,106.328,32.9838,0,-1,0
cero,13.5855,135.019,32.6823,0,-1,0
cero,12.1765,128.022,53.022,0,-1,0
cero,13.3247,333.052,52.7504,0,-1,0
cero,10.6552,38.5954,30.7285,0,-1,0
cero,12.3214,35.8836,39.0804,0,-1,0
cero,13.5882,65.363,34.1912,0,-1,0
cero,14.9112,163.311,36.3505,0,-1,0
cero,12.12,29.2599,31.005,0,-1,0
cero,12.4468,139.067,33.0724,0,-1,0
cero,13.3125,102.808,33.7656,0,-1,0
cero,13.7143,42.9542,32.1429,0,-1,0
cero,14.0625,112.864,38.8906,0,-1,0
cero,13.1053,171.539,37.6447,0,-1,0
cero,12.8182,359.802,33.2045,0,-1,0
cero,12.6923,179.381,35.1731,0,-1,0
cero,14.2941,28.7572,32.2426,0,-1,0
cero,13.5,207.695,62.75,0,-1,0
cero,15.9615,277.62,39.5713,0,-1,0
cero,14.3544,221.772,69.0548,0,-1,0
cero,13.4057,182.416,30.7849,0,-1,0
cero,11.4545,112.389,30.1818,0,-1,0
cero,12.4716,94.5856,37.0908,0,-1,0
cero,11.4159,211.292,45.2012,0,-1,0
cero,14.0526,183.289,57.2237,0,-1,0
cero,13.9769,341.01,36.3088,0,-1,0
cero,13.2625,216.926,42.9459,0,-1,0
cero,12.7587,315.64,48.3829,0,-1,0
cero,13.8571,305.515,54.0119,0,-1,0
cero,13.0745,8.78282,32.3489,0,-1,0
cero,14.991,12.6998,54.969,0,-1,0
cero,12.907,345.601,48.4913,0,-1,0
cero,13.0588,263.486,35.5294,0,-1,0
cero,14.2376,318.297,37.2746,0,-1,0
cero,13.7732,234.937,34.9761,0,-1,0
cero,12.4614,292.543,33.0798,0,-1,0
cero,12.732,94.0193,33.2513,0,-1,0
cero,15,12.6308,33.375,0,-1,0
cero,14.7927,76.5639,47.7577,0,-1,0
cero,12.0769,216.18,43.0032,0,-1,0
cero,13.5525,103.647,41.494,0,-1,0
cero,13.6667,65.8622,36.6944,0,-1,0
cero,12,1.18325,33,0,-1,0
cero,12.8182,56.0733,52.5114,0,-1,0
cero,12.931,243.483,35.3491,0,-1,0
cero,12.2195,48.9397,36.0274,0,-1,0
cero,12.8404,359.375,50.5211,0,-1,0
cero,12.8571,229.929,31.2857,0,-1,0
cero,14.04,264.266,33.445,0,-1,0
cero,12.3158,282.449,31.0351,0,-1,0
cero,14.6984,4.33484,32.2362,0,-1,0
cero,15.2186,299.118,39.6094,0,-1,0
cero,12.9294,309.762,30.5259,0,-1,0
cero,14.7181,137.879,33.3022,0,-1,0
cero,11.8353,78.528,30.0096,0,-1,0
cero,13.2647,123.635,48.2981,0,-1,0
cero,13.125,72.7246,34.5625,0,-1,0
cero,14.5714,12.8506,39.5714,0,-1,0
cero,13.2857,47.6783,30.8036,0,-1,0
cero,12.7297,45.3942,40.2737,0,-1,0
cero,12.9429,59.3154,36.4321,0,-1,0
cero,13.9091,208.998,34.1136,0,-1,0
cero,11.4783,237.794,34.1739,0,-1,0
cero,13.56,3.06998,32.845,0,-1,0
cero,14.25,12.265,32.6875,0,-1,0
cero,13.875,331.904,36.5625,0,-1,0
cero,12.75,333.101,35.25,0,-1,0
cero,14.2676,313.551,38.1149,0,-1,0
cero,14.2826,70.1108,38.2191,0,-1,0
cero,12.7059,73.2803,33.2353,0,-1,0
cero,15.0053,53.5026,39.7894,0,-1,0
cero,14.511,20.0178,49.9949,0,-1,0
cero,14.0431,189.379,47.2762,0,-1,0
cero,14.424,307.939,32.0763,0,-1,0
cero,14.8182,229.046,47.6402,0,-1,0
cero,15.0205,76.6795,40.0552,0,-1,0
cero,14.6294,208.018,38.7634,0,-1,0
cero,13.2581,19.5198,39.6814,0,-1,0
cero,13.5,4.50214,35.125,0,-1,0
cero,12.7808,129.854,42.4431,0,-1,0
cero,12.8466,357.237,44.4037,0,-1,0
cero,14.8499,351.46,37.0082,0,-1,0
cero,13.0408,139.875,53.7373,0,-1,0
cero,15,319.175,36.875,0,-1,0
cero,14.6926,213.905,52.2212,0,-1,0
cero,13.1058,290.15,40.5378,0,-1,0
cero,14.0299,29.2204,37.9406,0,-1,0
cero,14.4955,205.767,33.172,0,-1,0
cero,13.56,356.168,33.845,0,-1,0
cero,12.6364,324.373,31.1856,0,-1,0
cero,13.7904,121.541,42.8401,0,-1,0
cero,14.011,351.653,39.4119,0,-1,0
cero,12.5556,192.263,34.1157,0,-1,0
cero,13.2162,223.207,40.7601,0,-1,0
cero,12.6522,286.797,39.2717,0,-1,0
cero,13.8741,104.39,56.9816,0,-1,0
cero,14.6667,265.476,46.5556,0,-1,0
cero,12.4054,316.406,37.0845,0,-1,0
cero,14.8,231.625,62.2667,0,-1,0
cero,13.9576,211.517,36.2884,0,-1,0
cero,14.0182,309.53,61.1114,0,-1,0
cero,13.9406,344.968,46.0327,0,-1,0
cero,13.9091,298.507,49.2273,0,-1,0
cero,13,222.618,36.4583,0,-1,0
cero,12.2727,321.027,49.0568,0,-1,0
cero,13.431,265.483,50.3723,0,-1,0
cero,12.9933,223.079,33.4633,0,-1,0
cero,11.8235,17.2148,49.0147,0,-1,0
cero,11.129,331.158,45.3266,0,-1,0
cero,13.6364,128.265,30.8182,0,-1,0
cero,12.36,254.84,30.045,0,-1,0
cero,13.8795,268.164,33.5169,0,-1,0
cero,13.8,330.08,30.9,0,-1,0
cero,12.8078,110.63,31.1571,0,-1,0
cero,15.5006,100.986,57.7299,0,-1,0
cero,12.1765,249.031,37.0147,0,-1,0
cero,12.1765,296.003,52.022,0,-1,0
cero,14.4545,165.636,32.8409,0,-1,0
cero,14.3077,277.823,33.9231,0,-1,0
cero,12.75,12.8856,32.25,0,-1,0
cero,13.171,60.6617,36.1275,0,-1,0
cero,11.5621,357.802,37.0811,0,-1,0
cero,12.2936,159.687,42.0502,0,-1,0
cero,12.9,275.201,44.45,0,-1,0
cero,13.8302,157.726,36.729,0,-1,0
cero,12,222.186,38,0,-1,0
cero,12.8182,83.444,30.3068,0,-1,0
cero,14.0667,287.464,58.6694,0,-1,0
cero,14.7369,157.671,32.5664,0,-1,0
cero,13.8,252.237,31.125,0,-1,0
cero,11.5714,162.122,30.0357,0,-1,0
cero,11.6087,12.3797,41.0489,0,-1,0
cero,13.6286,358.559,42.2893,0,-1,0
cero,15.5306,290.266,36.1355,0,-1,0
cero,14.4857,351.262,42.0036,0,-1,0
cero,14.087,301.301,59.7826,0,-1,0
cero,13,316.828,52.6667,0,-1,0
cero,15.7501,14.7973,42.2987,0,-1,0
cero,12.8852,238.283,31.3361,0,-1,0
cero,13.2857,108.206,32.6429,0,-1,0
cero,14.76,343.833,33.645,0,-1,0
cero,12.3103,209.742,44.0388,0,-1,0
cero,11.8163,83.9844,42.023,0,-1,0
cero,13.6667,341.487,31.0417,0,-1,0
cero,12.9184,67.2671,40.574,0,-1,0
cero,15.1145,12.2507,39.6374,0,-1,0
cero,11.7143,184.73,61.0476,0,-1,0
cero,13.696,10.714,50.8558,0,-1,0
cero,10,106.465,58.6667,0,-1,0
cero,12.6923,299.575,36.2596,0,-1,0
cero,13.8,22.1385,62.475,0,-1,0
cero,14.8887,297.712,40.3064,0,-1,0
cero,10.8,343.035,30.8,0,-1,0
cero,13.3333,16.9416,58.3333,0,-1,0
cero,12.1006,192.626,44.4114,0,-1,0
cero,13.7273,132.167,33.3674,0,-1,0
cero,13.8,4.21426,48.8,0,-1,0
cero,12.8571,110.602,34.2857,0,-1,0
cero,14.25,145.44,38.25,0,-1,0
cero,12.2432,126.928,34.0304,0,-1,0
cero,12.9542,359.79,37.5635,0,-1,0
cero,13.7273,323.302,33.3674,0,-1,0
cero,12.8049,215.088,40.3689,0,-1,0
cero,15,151.535,35.375,0,-1,0
cero,12.6923,162.515,55.4327,0,-1,0
cero,13.8413,216.488,35.5173,0,-1,0
cero,14.25,220.187,39.6875,0,-1,0
cero,14.7778,323.579,34.8935,0,-1,0
cero,13.4444,258.316,31.7824,0,-1,0
cero,14.1705,315.044,40.202,0,-1,0
cero,12,327.875,31,0,-1,0
cero,14.0588,298.752,63.0025,0,-1,0
cero,12.9737,297.728,49.5413,0,-1,0
cero,13.8571,286.586,32.006,0,-1,0
cero,12.5,251.858,47.125,0,-1,0
cero,11.7857,357.071,31.0179,0,-1,0
cero,12.2093,13.2469,32.0262,0,-1,0
cero,11.8966,281.217,31.0043,0,-1,0
cero,12.7241,224.953,30.2112,0,-1,0
cero,12.8517,136.908,32.67,0,-1,0
cero,14.1724,270.217,35.9009,0,-1,0
cero,15.1352,56.3442,44.3334,0,-1,0
cero,12.5385,261.924,34.1571,0,-1,0
cero,13.3276,333.275,37.7806,0,-1,0
cero,12.7895,292.528,32.3289,0,-1,0
cero,12.8493,287.382,47.824,0,-1,0
cero,14.8286,54.1042,43.8893,0,-1,0
cero,14.5556,274.806,36.4491,0,-1,0
cero,14.3684,72.8566,34.4803,0,-1,0
cero,14.4545,280.33,44.7614,0,-1,0
cero,12.283,54.7682,35.059,0,-1,0
cero,14.0824,5.84405,40.1917,0,-1,0
cero,13.3077,47.9892,38.9263,0,-1,0
cero,13.6272,65.2893,53.6213,0,-1,0
cero,14.2727,57.1435,35.3674,0,-1,0
cero,16.8947,64.5837,42.3224,0,-1,0
cero,11.9268,54.7481,36.0031,0,-1,0
cero,11.8835,38.0967,32.3799,0,-1,0
cero,13.1549,70.482,37.3972,0,-1,0
cero,11.7273,9.58618,30.0114,0,-1,0
cero,12.5,75.1647,31.125,0,-1,0
cero,13,55.6146,36.3333,0,-1,0
cero,13.2162,53.2253,33.7601,0,-1,0
cero,11.1333,74.998,31.4694,0,-1,0
cero,14.3684,156.424,49.9605,0,-1,0
cero,13.125,58.9285,31.5625,0,-1,0
cero,13.5813,35.1944,63.9478,0,-1,0
cero,15,168.671,32.125,0,-1,0
cero,13.1333,41.8611,49.8028,0,-1,0
cero,12.7241,46.4638,31.2112,0,-1,0
cero,13.5789,49.738,40.3158,0,-1,0
cero,13.1438,139.749,35.0133,0,-1,0
cero,13.6,323.893,35.0667,0,-1,0
cero,12.8276,142.199,55.5517,0,-1,0
cero,18,176.67,45.0186,0,-1,0
cero,12.2727,61.0327,39.0455,0,-1,0
cero,12.6839,38.7045,31.4957,0,-1,0
cero,14.76,43.206,39.645,0,-1,0
cero,14.9632,103.958,53.0574,0,-1,0
cero,11.9268,163.943,33.0031,0,-1,0
cero,13.3962,181.049,57.8286,0,-1,0
cero,13.9056,287.017,34.4986,0,-1,0
cero,13.4262,16.2082,41.3404,0,-1,0
cero,15,184.764,33.75,0,-1,0
cero,11.7907,32.9807,34.0262,0,-1,0
cero,12.9545,5.7938,35.5568,0,-1,0
cero,12.9474,37.285,47.4737,0,-1,0
cero,13.0685,46.8031,47.5145,0,-1,0
cero,13.5,98.0556,32,0,-1,0
cero,12.8145,107.483,31.2464,0,-1,0
cero,13.4169,124.601,38.2654,0,-1,0
cero,13.2353,101.568,39.7206,0,-1,0
cero,12.4286,24.985,38.125,0,-1,0
cero,13.9412,119.429,36.8897,0,-1,0
cero,14.5338,356.565,33.7418,0,-1,0
cero,13,137.793,36.375,0,-1,0
cero,12.75,186.36,31.25,0,-1,0
cero,10.92,20.5824,35.81,0,-1,0
cero,12.5,354.096,37.1667,0,-1,0
cero,13.7368,18.923,38.5921,0,-1,0
cero,12.7143,67.9222,45.2976,0,-1,0
cero,14.027,99.0935,43.1115,0,-1,0
cero,12.4615,52.0301,32.0769,0,-1,0
cero,13.9655,82.4831,38.556,0,-1,0
cero,12.2571,14.4551,34.0321,0,-1,0
cero,9.375,134.441,34.5313,0,-1,0
cero,9.9375,109.582,35.8906,0,-1,0
cero,13.2199,155.018,58.17,0,-1,0
cero,13.3636,337.406,51.1364,0,-1,0
cero,13.9116,235.022,41.9225,0,-1,0
cero,13.0052,128.4,33.4625,0,-1,0
cero,14.5,78.8892,36.0833,0,-1,0
cero,14.4225,355.113,49.2468,0,-1,0
cero,13.2632,188.237,37.8421,0,-1,0
cero,12,190.44,48,0,-1,0
cero,13.2,158.183,45.8,0,-1,0
cero,13.8003,324.786,60.8786,0,-1,0
cero,11.2041,286.942,37.4311,0,-1,0
cero,13.8844,162.787,39.0905,0,-1,0
cero,12.5462,261.899,41.1542,0,-1,0
cero,12.6,195.419,34.2,0,-1,0
cero,13.1379,202.868,32.5215,0,-1,0
cero,10.0244,181.089,36.2226,0,-1,0
cero,13,297.659,32.2083,0,-1,0
cero,14.7391,41.0773,42.3967,0,-1,0
cero,14.6286,326.544,50.4049,0,-1,0
cero,15,194.818,42.125,0,-1,0
cero,12,1.53583,40,0,-1,0
cero,15.3015,115.499,45.0361,0,-1,0
cero,12.2,192.352,40.025,0,-1,0
cero,13.0124,191.006,34.5109,0,-1,0
cero,13.32,148.37,38.605,0,-1,0
cero,13.8,22.0935,32.9,0,-1,0
cero,13.2857,44.1668,35.8036,0,-1,0
cero,12.7241,212.892,50.4224,0,-1,0
cero,12.6316,164.7,44.2105,0,-1,0
cero,12.8307,190.601,50.1042,0,-1,0
cero,15.0672,238.14,44.783,0,-1,0
cero,12.9346,284.714,47.5365,0,-1,0
cero,13.2139,299.599,50.8813,0,-1,0
cero,13.0645,25.2482,34.4879,0,-1,0
cero,11.6609,14.1183,34.0612,0,-1,0
cero,13,146.843,34.375,0,-1,0
cero,14.52,169.822,34.205,0,-1,0
cero,11.7692,161.143,33.0192,0,-1,0
cero,11.2667,48.5694,32.3361,0,-1,0
cero,12.5556,200.622,31.1157,0,-1,0
cero,13.6236,249.686,31.3561,0,-1,0
cero,14.4545,283.993,46.7614,0,-1,0
cero,13,299.619,34.4167,0,-1,0
cero,11.6174,187.363,32.3095,0,-1,0
cero,11.4,34.4455,31.075,0,-1,0
cero,12.6,132.134,34.1,0,-1,0
cero,13.6364,130.325,33.8182,0,-1,0
cero,12.5077,53.7392,34.1102,0,-1,0
cero,13.2562,39.5334,31.9715,0,-1,0
cero,12.2,269.981,33.0167,0,-1,0
cero,12.5595,260.726,47.1759,0,-1,0
cero,14.76,56.772,40.645,0,-1,0
cero,11.6,125.567,34.0667,0,-1,0
cero,13.9483,153.054,31.2146,0,-1,0
cero,12.7513,16.3604,36.7514,0,-1,0
cero,13.05,59.3154,42.6125,0,-1,0
cero,13.1729,153.034,38.105,0,-1,0
cero,13.8737,297.979,38.5722,0,-1,0
cero,13.5123,192.378,33.2137,0,-1,0
cero,12.9392,194.863,35.4979,0,-1,0
cero,13.8889,13.5543,31.338,0,-1,0
cero,12.4015,275.718,41.0632,0,-1,0
cero,12.8462,329.549,39.3878,0,-1,0
cero,12.2195,198.807,33.0274,0,-1,0
cero,13.7811,19.6868,44.328,0,-1,0
cero,12.8824,308.906,32.3676,0,-1,0
cero,12.0332,350.128,47.0007,0,-1,0
cero,12.3333,210.774,39.0556,0,-1,0
cero,14.3428,11.2233,42.397,0,-1,0
cero,12.12,319.291,32.005,0,-1,0
cero,13.7106,99.2292,32.113,0,-1,0
cero,15.6347,131.768,37.9824,0,-1,0
cero,13.7829,80.2828,31.2344,0,-1,0
cero,13.691,163.539,39.7779,0,-1,0
