id,a0,a1,a2,a3,a4
0, 64.2816,195.269,0.00037157,4,-1,0
0, 64.2816,201.355,0.000478697,4,-1,0
0, 64.2816,27.0687,0.000229918,4,-1,0
0, 64.2816,329.51,0.000267018,4,-1,0
0, 64.2816,64.1865,0.000197968,4,-1,0
0, 64.2816,265.567,0.000290905,4,-1,0
0, 64.2816,148.817,0.000472569,4,-1,0
0, 64.2816,199.686,0.000353072,4,-1,0
0, 64.2816,142.884,0.000252429,4,-1,0
0, 64.2816,266.563,0.000221311,4,-1,0
0, 64.2816,176.517,0.000304744,4,-1,0
0, 64.2816,198.186,0.000607112,4,-1,0
0, 64.2816,199.642,0.00068866,4,-1,0
0, 64.2816,334.591,0.000209766,4,-1,0
0, 64.2816,288.484,0.000237734,4,-1,0
0, 64.2816,194.934,0.000389039,4,-1,0
0, 64.2816,198.794,0.000629165,4,-1,0
0, 64.2816,267.895,0.000251013,4,-1,0
0, 64.2816,148.193,0.00069716,4,-1,0
0, 64.2816,168.69,0.000368404,4,-1,0
0, 64.2816,98.4155,0.000241386,4,-1,0
0, 64.2816,202.361,0.000694533,4,-1,0
0, 64.2816,277.341,0.000286463,4,-1,0
0, 64.2816,204.061,0.000268343,4,-1,0
0, 64.2816,79.5132,0.000285119,4,-1,0
0, 64.2816,199.874,0.000566352,4,-1,0
0, 64.2816,194.248,0.000494773,4,-1,0
0, 64.2816,208.669,0.000215196,4,-1,0
0, 64.2816,266.577,0.000257694,4,-1,0
0, 64.2816,199.929,0.0021816,4,-1,0
0, 64.2816,197.541,0.00165671,4,-1,0
0, 64.2816,194.002,0.00036122,4,-1,0
0, 64.2816,283.001,0.000322381,4,-1,0
0, 64.2816,164.419,0.000420514,4,-1,0
0, 64.2816,289.813,0.00024407,4,-1,0
0, 64.2816,343.201,0.000255628,4,-1,0
0, 64.2816,209.053,0.000350237,4,-1,0
0, 64.2816,199.583,0.000898992,4,-1,0
0, 64.2816,198.259,0.000425673,4,-1,0
0, 64.2816,199.346,0.00063537,4,-1,0
0, 64.2816,236.007,0.000386318,4,-1,0
0, 64.2816,320.938,0.000313575,4,-1,0
0, 64.2816,349.475,0.000350683,4,-1,0
0, 64.2816,196.8,0.000554095,4,-1,0
0, 64.2816,285.097,0.000355853,4,-1,0
0, 64.2816,191.45,0.00020215,4,-1,0
0, 64.2816,200.891,0.000316538,4,-1,0
0, 64.2816,204.306,0.000724503,4,-1,0
0, 64.2816,199.573,0.000907008,4,-1,0
0, 64.2816,291,0.000352733,4,-1,0
0, 64.2816,193.515,0.00036217,4,-1,0
0, 64.2816,313.781,0.000311327,4,-1,0
0, 64.2816,301.45,0.000240341,4,-1,0
0, 64.2816,338.231,0.000197855,4,-1,0
0, 64.2816,200.699,0.000903873,4,-1,0
0, 64.2816,206.197,0.000699785,4,-1,0
0, 64.2816,205.031,0.000714005,4,-1,0
0, 64.2816,203.325,0.000604838,4,-1,0
0, 64.2816,255.824,0.000483743,4,-1,0
0, 64.2816,269.676,0.000316816,4,-1,0
0, 64.2816,199.949,0.000807124,4,-1,0
0, 64.2816,198.775,0.000786657,4,-1,0
0, 64.2816,171.641,0.000241753,4,-1,0
0, 64.2816,198.474,0.00129005,4,-1,0
0, 64.2816,197.909,0.000402773,4,-1,0
0, 64.2816,197.062,0.000406419,4,-1,0
0, 64.2816,295.603,0.000325424,4,-1,0
0, 64.2816,203.961,0.000337946,4,-1,0
0, 64.2816,276.276,0.000284834,4,-1,0
0, 64.2816,201.147,0.000267583,4,-1,0
0, 64.2816,326.762,0.000210081,4,-1,0
0, 64.2816,202.185,0.00107776,4,-1,0
0, 64.2816,209.138,0.00056084,4,-1,0
0, 64.2816,171.225,0.000430398,4,-1,0
0, 64.2816,237.548,0.000249606,4,-1,0
0, 64.2816,197.849,0.000629918,4,-1,0
0, 64.2816,192.714,0.0011008,4,-1,0
0, 64.2816,202.609,0.000211463,4,-1,0
0, 64.2816,48.0057,0.000235299,4,-1,0
0, 64.2816,197.968,0.000310631,4,-1,0
0, 64.2816,303.806,0.000214226,4,-1,0
0, 64.2816,204.443,0.000389827,4,-1,0
0, 64.2816,193.62,0.000472586,4,-1,0
0, 64.2816,195.592,0.00083851,4,-1,0
0, 64.2816,197.262,0.000266015,4,-1,0
0, 64.2816,343.487,0.000200855,4,-1,0
0, 64.2816,118.6,0.00042884,4,-1,0
0, 64.2816,293.22,0.000371616,4,-1,0
0, 64.2816,196.532,0.0011174,4,-1,0
0, 64.2816,248.726,0.000313851,4,-1,0
0, 64.2816,305.73,0.000256445,4,-1,0
0, 64.2816,317.728,0.000278673,4,-1,0
0, 64.2816,203.498,0.000457025,4,-1,0
0, 64.2816,167.366,0.000237918,4,-1,0
0, 64.2816,204.573,0.000205689,4,-1,0
0, 64.2816,271.251,0.000340801,4,-1,0
0, 64.2816,24.1057,0.000227468,4,-1,0
0, 64.2816,191.801,0.00123895,4,-1,0
0, 64.2816,196.244,0.00030066,4,-1,0
0, 64.2816,196.263,0.000641325,4,-1,0
0, 64.2816,213.9,0.000268929,4,-1,0
0, 64.2816,195.022,0.000197227,4,-1,0
0, 64.2816,207.249,0.00120021,4,-1,0
0, 64.2816,195.945,0.000267898,4,-1,0
0, 64.2816,203.879,0.000209996,4,-1,0
0, 64.2816,287.095,0.00026536,4,-1,0
0, 64.2816,208.032,0.000241545,4,-1,0
0, 64.2816,282.653,0.000304861,4,-1,0
0, 64.2816,202.634,0.000432528,4,-1,0
0, 64.2816,326.601,0.000299266,4,-1,0
0, 64.2816,204.196,0.000653311,4,-1,0
0, 64.2816,203.155,0.000328358,4,-1,0
0, 64.2816,338.255,0.000242589,4,-1,0
0, 64.2816,38.2193,0.000215585,4,-1,0
0, 64.2816,199.336,0.000209776,4,-1,0
0, 64.2816,38.7678,0.000291264,4,-1,0
0, 64.2816,203.175,0.000216289,4,-1,0
0, 64.2816,335.266,0.000320411,4,-1,0
0, 64.2816,274.94,0.000408125,4,-1,0
0, 64.2816,153.738,0.000236128,4,-1,0
0, 64.2816,201.452,0.000255896,4,-1,0
0, 64.2816,310.867,0.000327954,4,-1,0
0, 64.2816,198.982,0.000566332,4,-1,0
0, 64.2816,194.557,0.000205842,4,-1,0
0, 64.2816,212.228,0.000198066,4,-1,0
0, 64.2816,202.486,0.00122704,4,-1,0
0, 64.2816,190.618,0.000232587,4,-1,0
0, 64.2816,188.176,0.000299472,4,-1,0
0, 64.2816,218.952,0.000278789,4,-1,0
0, 64.2816,209.026,0.000200644,4,-1,0
0, 64.2816,189.691,0.000615233,4,-1,0
0, 64.2816,269.413,0.000319485,4,-1,0
0, 64.2816,189.16,0.000490579,4,-1,0
0, 64.2816,190.209,0.000679139,4,-1,0
0, 64.2816,318.066,0.000200308,4,-1,0
0, 64.2816,203.986,0.000348711,4,-1,0
0, 64.2816,197.009,0.000994972,4,-1,0
0, 64.2816,206.236,0.00056567,4,-1,0
0, 64.2816,199.031,0.000229033,4,-1,0
0, 64.2816,194.946,0.00139548,4,-1,0
0, 64.2816,194.349,0.00026449,4,-1,0
0, 64.2816,194.823,0.0018312,4,-1,0
0, 64.2816,197.831,0.00108858,4,-1,0
0, 64.2816,334.153,0.000299622,4,-1,0
0, 64.2816,193.208,0.000339203,4,-1,0
0, 64.2816,199.924,0.000226226,4,-1,0
0, 64.2816,189.433,0.000223489,4,-1,0
0, 64.2816,205.917,0.00035135,4,-1,0
0, 64.2816,200.087,0.000477058,4,-1,0
0, 64.2816,199.096,0.000850844,4,-1,0
0, 64.2816,207.318,0.000387196,4,-1,0
0, 64.2816,164.079,0.000263499,4,-1,0
0, 64.2816,198.827,0.000451231,4,-1,0
0, 64.2816,35.8755,0.000222283,4,-1,0
0, 64.2816,202.448,0.000492755,4,-1,0
0, 64.2816,201.717,0.000335138,4,-1,0
0, 64.2816,250.255,0.000228115,4,-1,0
0, 64.2816,51.4109,0.00022047,4,-1,0
0, 64.2816,193.046,0.000451291,4,-1,0
0, 64.2816,20.5816,0.000199336,4,-1,0
0, 64.2816,193.608,0.0010282,4,-1,0
0, 64.2816,194.383,0.000445114,4,-1,0
0, 64.2816,201.591,0.000699061,4,-1,0
0, 64.2816,274.742,0.000293274,4,-1,0
0, 64.2816,195.743,0.000488197,4,-1,0
0, 64.2816,296.75,0.00033844,4,-1,0
0, 64.2816,194.042,0.000645904,4,-1,0
0, 64.2816,201.976,0.000200665,4,-1,0
0, 64.2816,272.49,0.000257435,4,-1,0
0, 64.2816,196.391,0.000384412,4,-1,0
0, 64.2816,259.748,0.000214426,4,-1,0
0, 64.2816,208.582,0.00023943,4,-1,0
0, 64.2816,66.7027,0.000307654,4,-1,0
0, 64.2816,204.437,0.000449304,4,-1,0
0, 64.2816,208.528,0.000338208,4,-1,0
0, 64.2816,206.408,0.000273771,4,-1,0
0, 64.2816,207.319,0.000344304,4,-1,0
0, 64.2816,203.253,0.000382505,4,-1,0
0, 64.2816,42.9908,0.000214793,4,-1,0
0, 64.2816,194.907,0.000261187,4,-1,0
0, 64.2816,311.502,0.000402248,4,-1,0
0, 64.2816,302.699,0.000230266,4,-1,0
0, 64.2816,200.592,0.00071028,4,-1,0
0, 64.2816,204.823,0.00119091,4,-1,0
0, 64.2816,200.693,0.000846491,4,-1,0
0, 64.2816,202.232,0.000835749,4,-1,0
0, 64.2816,254.383,0.00028543,4,-1,0
0, 64.2816,204.301,0.000669453,4,-1,0
0, 64.2816,202.679,0.000395484,4,-1,0
0, 64.2816,198.166,0.00037843,4,-1,0
0, 64.2816,199.019,0.000370408,4,-1,0
0, 64.2816,198.858,0.000589247,4,-1,0
0, 64.2816,295.325,0.000352976,4,-1,0
0, 64.2816,201.11,0.000645947,4,-1,0
0, 64.2816,76.5728,0.000271317,4,-1,0
0, 64.2816,199.998,0.000389081,4,-1,0
0, 64.2816,209.373,0.00102082,4,-1,0
0, 64.2816,193.196,0.000328016,4,-1,0
0, 64.2816,270.182,0.00029074,4,-1,0
0, 64.2816,202.051,0.00041045,4,-1,0
0, 64.2816,193.934,0.000305906,4,-1,0
0, 64.2816,179.299,0.000296329,4,-1,0
0, 64.2816,199.746,0.000619032,4,-1,0
0, 64.2816,291.221,0.000198517,4,-1,0
0, 64.2816,209.118,0.000202397,4,-1,0
0, 64.2816,207.861,0.00029056,4,-1,0
0, 64.2816,190.751,0.000432838,4,-1,0
0, 64.2816,346.201,0.000247846,4,-1,0
0, 64.2816,197.428,0.000478372,4,-1,0
0, 64.2816,289.793,0.000240376,4,-1,0
0, 64.2816,201.198,0.000417182,4,-1,0
0, 64.2816,246.695,0.000264571,4,-1,0
0, 64.2816,202.222,0.000499661,4,-1,0
0, 64.2816,201.195,0.000436798,4,-1,0
0, 64.2816,202.329,0.000743373,4,-1,0
0, 64.2816,200.386,0.000220042,4,-1,0
0, 64.2816,202.142,0.000645702,4,-1,0
0, 64.2816,247.63,0.000331336,4,-1,0
0, 64.2816,214.393,0.000227844,4,-1,0
0, 64.2816,257.749,0.000224823,4,-1,0
0, 64.2816,201.253,0.000605917,4,-1,0
0, 64.2816,197.488,0.000720649,4,-1,0
0, 64.2816,78.2729,0.000199862,4,-1,0
0, 64.2816,199.383,0.000787682,4,-1,0
0, 64.2816,202.361,0.00059969,4,-1,0
0, 64.2816,197.658,0.000421618,4,-1,0
0, 64.2816,198.414,0.000817977,4,-1,0
0, 64.2816,212.914,0.000256666,4,-1,0
0, 64.2816,208.374,0.00119509,4,-1,0
0, 64.2816,164.739,0.000250981,4,-1,0
0, 64.2816,112.502,0.000302311,4,-1,0
0, 64.2816,200.078,0.000698289,4,-1,0
0, 64.2816,199.369,0.000327899,4,-1,0
0, 64.2816,115.684,0.000228968,4,-1,0
0, 64.2816,198.32,0.000261833,4,-1,0
0, 64.2816,155.859,0.000269623,4,-1,0
0, 64.2816,61.2407,0.000327024,4,-1,0
0, 64.2816,198.969,0.000294528,4,-1,0
0, 64.2816,287.922,0.000281672,4,-1,0
0, 64.2816,198.308,0.000265335,4,-1,0
0, 64.2816,76.9328,0.000223575,4,-1,0
0, 64.2816,301.336,0.000467671,4,-1,0
0, 64.2816,195.443,0.00106278,4,-1,0
0, 64.2816,194.25,0.000927243,4,-1,0
0, 64.2816,195.185,0.000679384,4,-1,0
0, 64.2816,197.752,0.000394581,4,-1,0
0, 64.2816,197.502,0.000439454,4,-1,0
0, 64.2816,193.124,0.000360462,4,-1,0
0, 64.2816,194.253,0.000344448,4,-1,0
0, 64.2816,115.671,0.000239911,4,-1,0
0, 64.2816,199.364,0.000445475,4,-1,0
0, 64.2816,203.817,0.000565015,4,-1,0
0, 64.2816,236.269,0.00031682,4,-1,0
0, 64.2816,194.358,0.000349152,4,-1,0
0, 64.2816,202.315,0.000510153,4,-1,0
0, 64.2816,166.261,0.000275846,4,-1,0
0, 64.2816,201.672,0.000403704,4,-1,0
0, 64.2816,271.807,0.000640014,4,-1,0
0, 64.2816,201.855,0.00100837,4,-1,0
0, 64.2816,201.533,0.000663471,4,-1,0
0, 64.2816,241.82,0.000295391,4,-1,0
0, 64.2816,199.736,0.000236662,4,-1,0
0, 64.2816,200.077,0.000821044,4,-1,0
0, 64.2816,255.238,0.000255359,4,-1,0
0, 64.2816,195.263,0.000382259,4,-1,0
0, 64.2816,205.824,0.000323877,4,-1,0
0, 64.2816,195.692,0.000346256,4,-1,0
0, 64.2816,199.359,0.000216389,4,-1,0
0, 64.2816,200.396,0.000515002,4,-1,0
0, 64.2816,196.822,0.000661593,4,-1,0
0, 64.2816,201.315,0.000235548,4,-1,0
0, 64.2816,230.369,0.000206037,4,-1,0
0, 64.2816,342.363,0.000198361,4,-1,0
0, 64.2816,294.142,0.000262585,4,-1,0
0, 64.2816,12.7503,0.000308989,4,-1,0
0, 64.2816,196.347,0.000539671,4,-1,0
0, 64.2816,194.714,0.000628053,4,-1,0
0, 64.2816,195.429,0.000476777,4,-1,0
0, 64.2816,196.844,0.000666778,4,-1,0
0, 64.2816,196.539,0.000290873,4,-1,0
0, 64.2816,197.991,0.000420582,4,-1,0
0, 64.2816,329.088,0.0002439,4,-1,0
0, 64.2816,195.228,0.000278207,4,-1,0
0, 64.2816,337.235,0.00034526,4,-1,0
0, 64.2816,199.224,0.000465127,4,-1,0
0, 64.2816,200.748,0.00033123,4,-1,0
0, 64.2816,203.599,0.000480241,4,-1,0
0, 64.2816,190.985,0.00020053,4,-1,0
0, 64.2816,250.854,0.000323792,4,-1,0
0, 64.2816,204.398,0.000466922,4,-1,0
0, 64.2816,199.688,0.000225081,4,-1,0
0, 64.2816,201.718,0.000211608,4,-1,0
0, 64.2816,277.792,0.000207092,4,-1,0
0, 64.2816,208.775,0.000781109,4,-1,0
0, 64.2816,215.032,0.000267667,4,-1,0
0, 64.2816,195.243,0.000576044,4,-1,0
0, 64.2816,189.729,0.000517167,4,-1,0
0, 64.2816,200.802,0.000362342,4,-1,0
0, 64.2816,194.602,0.000386797,4,-1,0
0, 64.2816,145.108,0.000264413,4,-1,0
0, 64.2816,201.462,0.000776247,4,-1,0
0, 64.2816,197.57,0.000231467,4,-1,0
0, 64.2816,201.481,0.000426609,4,-1,0
0, 64.2816,123.042,0.000284601,4,-1,0
0, 64.2816,201.863,0.000324852,4,-1,0
0, 64.2816,203.358,0.000712431,4,-1,0
0, 64.2816,286.08,0.000206702,4,-1,0
0, 64.2816,202.282,0.00033072,4,-1,0
0, 64.2816,196.151,0.000429375,4,-1,0
0, 64.2816,194.984,0.000262255,4,-1,0
0, 64.2816,248.104,0.000317313,4,-1,0
0, 64.2816,266.662,0.00033876,4,-1,0
0, 64.2816,204.777,0.00162894,4,-1,0
0, 64.2816,196.891,0.00091169,4,-1,0
0, 64.2816,197.19,0.000208005,4,-1,0
0, 64.2816,197.113,0.000664441,4,-1,0
0, 64.2816,216.723,0.000517123,4,-1,0
0, 64.2816,196.274,0.000529355,4,-1,0
0, 64.2816,190.876,0.000363083,4,-1,0
0, 64.2816,231.644,0.000345234,4,-1,0
0, 64.2816,311.252,0.000215518,4,-1,0
0, 64.2816,17.1273,0.000274626,4,-1,0
0, 64.2816,197.205,0.00102309,4,-1,0
0, 64.2816,189,0.000201,4,-1,0
0, 64.2816,97.2173,0.00025334,4,-1,0
0, 64.2816,199.137,0.000525205,4,-1,0
0, 64.2816,199.513,0.000844559,4,-1,0
0, 64.2816,196.968,0.000849385,4,-1,0
0, 64.2816,202.061,0.000223673,4,-1,0
0, 64.2816,357.605,0.000238123,4,-1,0
0, 64.2816,159.37,0.000250473,4,-1,0
0, 64.2816,287.206,0.000365416,4,-1,0
0, 64.2816,278.163,0.000334054,4,-1,0
0, 64.2816,308.197,0.000233819,4,-1,0
0, 64.2816,176.566,0.000223859,4,-1,0
0, 64.2816,198.438,0.00073839,4,-1,0
0, 64.2816,202.962,0.000702031,4,-1,0
0, 64.2816,199.017,0.0012016,4,-1,0
0, 64.2816,240.932,0.000376562,4,-1,0
0, 64.2816,195.997,0.000330303,4,-1,0
0, 64.2816,194.572,0.000211907,4,-1,0
0, 64.2816,184.852,0.000270076,4,-1,0
0, 64.2816,310.087,0.00029994,4,-1,0
0, 64.2816,103.418,0.000207942,4,-1,0
0, 64.2816,301.461,0.000334221,4,-1,0
0, 64.2816,200.16,0.00124161,4,-1,0
0, 64.2816,194.393,0.000426809,4,-1,0
0, 64.2816,191.361,0.000585637,4,-1,0
0, 64.2816,194.486,0.000245831,4,-1,0
0, 64.2816,195.728,0.000756539,4,-1,0
0, 64.2816,195.985,0.000210366,4,-1,0
0, 64.2816,262.064,0.000359397,4,-1,0
0, 64.2816,197.684,0.000245683,4,-1,0
0, 64.2816,168.417,0.000203835,4,-1,0
0, 64.2816,205.971,0.000612553,4,-1,0
0, 64.2816,195.004,0.000284549,4,-1,0
0, 64.2816,341.708,0.000215402,4,-1,0
0, 64.2816,191.415,0.000472147,4,-1,0
0, 64.2816,209.303,0.000260699,4,-1,0
0, 64.2816,209.967,0.00021718,4,-1,0
0, 64.2816,211.114,0.000324293,4,-1,0
0, 64.2816,196.104,0.000585183,4,-1,0
0, 64.2816,134.574,0.000361255,4,-1,0
0, 64.2816,208.5,0.000494047,4,-1,0
0, 64.2816,205.753,0.000552053,4,-1,0
0, 64.2816,198.323,0.000431912,4,-1,0
0, 64.2816,191.712,0.000463051,4,-1,0
0, 64.2816,190.113,0.000467302,4,-1,0
0, 64.2816,190.352,0.000796483,4,-1,0
0, 64.2816,28.6056,0.000252781,4,-1,0
0, 64.2816,184.902,0.000255149,4,-1,0
0, 64.2816,196.394,0.000431196,4,-1,0
0, 64.2816,193.508,0.000739629,4,-1,0
0, 64.2816,196.2,0.0011929,4,-1,0
0, 64.2816,199.711,0.000466459,4,-1,0
0, 64.2816,199.862,0.000307997,4,-1,0
0, 64.2816,199.818,0.00056397,4,-1,0
0, 64.2816,198.749,0.000528991,4,-1,0
0, 64.2816,197.602,0.000426395,4,-1,0
0, 64.2816,198.038,0.00022258,4,-1,0
0, 64.2816,201.096,0.000326976,4,-1,0
0, 64.2816,200.392,0.000338795,4,-1,0
0, 64.2816,202.064,0.000265928,4,-1,0
0, 64.2816,68.3005,0.000211981,4,-1,0
0, 64.2816,341.343,0.000283901,4,-1,0
0, 64.2816,193.972,0.000814957,4,-1,0
0, 64.2816,193.821,0.00108458,4,-1,0
0, 64.2816,198.868,0.000249026,4,-1,0
0, 64.2816,201.021,0.000304859,4,-1,0
0, 64.2816,204.995,0.000443589,4,-1,0
0, 64.2816,245.015,0.000367684,4,-1,0
0, 64.2816,203.507,0.000689602,4,-1,0
0, 64.2816,200.257,0.000421196,4,-1,0
0, 64.2816,199.172,0.000362808,4,-1,0
0, 64.2816,274.973,0.000524701,4,-1,0
0, 64.2816,196.612,0.000579291,4,-1,0
0, 64.2816,197.282,0.000376063,4,-1,0
0, 64.2816,197.895,0.000454826,4,-1,0
0, 64.2816,201.143,0.000225221,4,-1,0
0, 64.2816,287.347,0.000315697,4,-1,0
0, 64.2816,203.416,0.00110343,4,-1,0
0, 64.2816,195.432,0.000645679,4,-1,0
0, 64.2816,204.009,0.000682339,4,-1,0
0, 64.2816,322.35,0.000232307,4,-1,0
0, 64.2816,214.664,0.000210681,4,-1,0
0, 64.2816,70.6479,0.000251668,4,-1,0
0, 64.2816,157.18,0.000204659,4,-1,0
0, 64.2816,198.011,0.00116187,4,-1,0
0, 64.2816,298.023,0.000312819,4,-1,0
0, 64.2816,115.136,0.000344317,4,-1,0
0, 64.2816,136.634,0.000599635,4,-1,0
0, 64.2816,239.901,0.000416179,4,-1,0
0, 64.2816,192.173,0.000513124,4,-1,0
0, 64.2816,193.618,0.000441786,4,-1,0
0, 64.2816,0.284151,0.000237338,4,-1,0
0, 64.2816,196.949,0.00212918,4,-1,0
0, 64.2816,199.851,0.000212859,4,-1,0
0, 64.2816,233.92,0.000297493,4,-1,0
0, 64.2816,195.583,0.000645224,4,-1,0
0, 64.2816,201.526,0.000290426,4,-1,0
0, 64.2816,196.587,0.00143446,4,-1,0
0, 64.2816,195.637,0.000431264,4,-1,0
0, 64.2816,134.148,0.000210695,4,-1,0
0, 64.2816,200.688,0.000405921,4,-1,0
0, 64.2816,203.399,0.000512137,4,-1,0
0, 64.2816,207.193,0.000406352,4,-1,0
0, 64.2816,20.7292,0.000267358,4,-1,0
0, 64.2816,196.995,0.00163011,4,-1,0
0, 64.2816,339.16,0.00032613,4,-1,0
0, 64.2816,205.11,0.000533073,4,-1,0
0, 64.2816,211.407,0.000336351,4,-1,0
0, 64.2816,318.843,0.000217632,4,-1,0
0, 64.2816,202.105,0.000577719,4,-1,0
0, 64.2816,293.055,0.000506184,4,-1,0
0, 64.2816,200.821,0.000522857,4,-1,0
0, 64.2816,336.723,0.000350416,4,-1,0
0, 64.2816,195.64,0.000720375,4,-1,0
0, 64.2816,203.505,0.00148339,4,-1,0
0, 64.2816,32.0252,0.00027011,4,-1,0
0, 64.2816,223.7,0.000202613,4,-1,0
0, 64.2816,194.771,0.000504848,4,-1,0
0, 64.2816,173.126,0.000214989,4,-1,0
0, 64.2816,198.565,0.000820686,4,-1,0
0, 64.2816,271.54,0.000218156,4,-1,0
0, 64.2816,194.859,0.000358768,4,-1,0
0, 64.2816,231.249,0.000528973,4,-1,0
0, 64.2816,196.589,0.00124786,4,-1,0
0, 64.2816,317.555,0.000236992,4,-1,0
0, 64.2816,172.341,0.000225843,4,-1,0
0, 64.2816,176.94,0.000314751,4,-1,0
0, 64.2816,198.48,0.000500783,4,-1,0
0, 64.2816,200.3,0.000601154,4,-1,0
0, 64.2816,239.374,0.000292024,4,-1,0
0, 64.2816,336.781,0.000251015,4,-1,0
0, 64.2816,141.204,0.000407047,4,-1,0
0, 64.2816,201.347,0.000487154,4,-1,0
0, 64.2816,353.137,0.000476047,4,-1,0
0, 64.2816,208.226,0.000417227,4,-1,0
0, 64.2816,200.671,0.00036674,4,-1,0
0, 64.2816,199.342,0.00105851,4,-1,0
0, 64.2816,204.033,0.000344682,4,-1,0
0, 64.2816,198.414,0.000546672,4,-1,0
0, 64.2816,300.432,0.000314486,4,-1,0
0, 64.2816,225.601,0.000206022,4,-1,0
0, 64.2816,48.2284,0.000226483,4,-1,0
0, 64.2816,274.758,0.000281217,4,-1,0
0, 64.2816,197.158,0.000262214,4,-1,0
0, 64.2816,192.734,0.000377075,4,-1,0
0, 64.2816,203.081,0.000246286,4,-1,0
0, 64.2816,201.49,0.000424625,4,-1,0
0, 64.2816,201.67,0.000223709,4,-1,0
0, 64.2816,204.273,0.00132603,4,-1,0
0, 64.2816,338.027,0.000275049,4,-1,0
0, 64.2816,197.972,0.000320485,4,-1,0
0, 64.2816,192.436,0.000278336,4,-1,0
0, 64.2816,236.399,0.00020403,4,-1,0
0, 64.2816,332.768,0.000256275,4,-1,0
0, 64.2816,126.329,0.000203804,4,-1,0
0, 64.2816,194.139,0.000488695,4,-1,0
0, 64.2816,194.246,0.000403375,4,-1,0
0, 64.2816,200.845,0.00044896,4,-1,0
0, 64.2816,201.114,0.000344883,4,-1,0
0, 64.2816,103.586,0.000375865,4,-1,0
0, 64.2816,201.109,0.000286881,4,-1,0
0, 64.2816,344.384,0.000316432,4,-1,0
0, 64.2816,11.224,0.000232051,4,-1,0
0, 64.2816,191.921,0.000254913,4,-1,0
0, 64.2816,198.747,0.000201167,4,-1,0
0, 64.2816,196.183,0.000695362,4,-1,0
0, 64.2816,30.2234,0.000228357,4,-1,0
0, 64.2816,198.243,0.000803716,4,-1,0
0, 64.2816,222.009,0.000212889,4,-1,0
0, 64.2816,237.647,0.000209333,4,-1,0
0, 64.2816,198.654,0.000254226,4,-1,0
0, 64.2816,107.137,0.000221264,4,-1,0
0, 64.2816,229.068,0.00032335,4,-1,0
0, 64.2816,199.532,0.000768813,4,-1,0
0, 64.2816,201.499,0.00137518,4,-1,0
0, 64.2816,106.246,0.000331047,4,-1,0
0, 64.2816,199.525,0.000675848,4,-1,0
0, 64.2816,304.903,0.000294867,4,-1,0
0, 64.2816,192.236,0.00155203,4,-1,0
0, 64.2816,233.352,0.000239167,4,-1,0
0, 64.2816,303.861,0.000242058,4,-1,0
0, 64.2816,224.907,0.000209533,4,-1,0
0, 64.2816,202.525,0.000390691,4,-1,0
0, 64.2816,201.863,0.000415262,4,-1,0
0, 64.2816,204.875,0.000449905,4,-1,0
0, 64.2816,260.432,0.000272475,4,-1,0
0, 64.2816,205.811,0.000488507,4,-1,0
0, 64.2816,47.0743,0.000310007,4,-1,0
0, 64.2816,203.795,0.000207729,4,-1,0
0, 64.2816,39.2065,0.000542574,4,-1,0
0, 64.2816,357.963,0.000207478,4,-1,0
0, 64.2816,87.5374,0.000227641,4,-1,0
0, 64.2816,298.116,0.000251576,4,-1,0
0, 64.2816,197.569,0.000198575,4,-1,0
0, 64.2816,198.677,0.00021027,4,-1,0
0, 64.2816,61.0516,0.000208238,4,-1,0
0, 64.2816,201.324,0.000329024,4,-1,0
0, 64.2816,202.343,0.00151449,4,-1,0
0, 64.2816,196.108,0.000596989,4,-1,0
0, 64.2816,344.016,0.000287154,4,-1,0
0, 64.2816,85.2906,0.000302728,4,-1,0
0, 64.2816,196.828,0.000703521,4,-1,0
0, 64.2816,186.64,0.000222731,4,-1,0
0, 64.2816,199.096,0.000762654,4,-1,0
0, 64.2816,197.511,0.000389438,4,-1,0
0, 64.2816,196.186,0.000614971,4,-1,0
0, 64.2816,200.934,0.000259775,4,-1,0
0, 64.2816,202.346,0.000884199,4,-1,0
0, 64.2816,190.041,0.000345642,4,-1,0
0, 64.2816,193.479,0.00123508,4,-1,0
0, 64.2816,182.817,0.000219822,4,-1,0
0, 64.2816,151.265,0.000331732,4,-1,0
0, 64.2816,273.724,0.000437929,4,-1,0
0, 64.2816,65.2283,0.000242136,4,-1,0
0, 64.2816,201.802,0.00137524,4,-1,0
0, 64.2816,257.483,0.000237912,4,-1,0
0, 64.2816,169.56,0.00030394,4,-1,0
0, 64.2816,196.117,0.000885377,4,-1,0
0, 64.2816,198.095,0.000392772,4,-1,0
0, 64.2816,212.989,0.000361212,4,-1,0
0, 64.2816,194.509,0.000247716,4,-1,0
0, 64.2816,334.418,0.00019779,4,-1,0
0, 64.2816,197.882,0.0010987,4,-1,0
0, 64.2816,193.637,0.000239187,4,-1,0
0, 64.2816,193.135,0.000963448,4,-1,0
0, 64.2816,132.828,0.000425471,4,-1,0
0, 64.2816,201.747,0.000332021,4,-1,0
0, 64.2816,201.71,0.000881562,4,-1,0
0, 64.2816,305.505,0.00020323,4,-1,0
0, 64.2816,263.774,0.000280446,4,-1,0
0, 64.2816,195.727,0.000197253,4,-1,0
0, 64.2816,20.8798,0.000216455,4,-1,0
0, 64.2816,193.446,0.000368335,4,-1,0
0, 64.2816,209.582,0.000364674,4,-1,0
0, 64.2816,316.945,0.000218347,4,-1,0
