id,a0,a1,a2,a3,a4,a5
cero,53.568,61.8204,8.99655e-05,3,-1,0
cero,53.568,72.6317,6.87436e-05,3,-1,0
cero,53.568,339.367,0.000159811,3,-1,0
cero,53.568,2.78969,0.000118648,3,-1,0
cero,53.568,12.9121,0.000167695,3,-1,0
cero,53.568,110.631,0.000165123,3,-1,0
cero,53.568,305.618,0.00012349,3,-1,0
cero,53.568,120.361,0.000152619,3,-1,0
cero,53.568,175.336,0.000139618,3,-1,0
cero,53.568,325.413,0.000103475,3,-1,0
cero,53.568,114.573,6.16316e-05,3,-1,0
cero,53.568,103.332,5.42041e-05,3,-1,0
cero,53.568,6.61742,7.44504e-05,3,-1,0
cero,53.568,235.815,0.000182093,3,-1,0
cero,53.568,158.9,0.000106823,3,-1,0
cero,53.568,74.4487,7.3902e-05,3,-1,0
cero,53.568,158.327,6.21359e-05,3,-1,0
cero,53.568,175.184,7.49655e-05,3,-1,0
cero,53.568,187.553,5.42006e-05,3,-1,0
cero,53.568,147.036,5.38314e-05,3,-1,0
cero,53.568,158.443,5.33929e-05,3,-1,0
cero,53.568,228.976,4.82883e-05,3,-1,0
cero,53.568,86.4663,4.69675e-05,3,-1,0
cero,53.568,93.5057,4.68689e-05,3,-1,0
cero,53.568,293.914,4.64812e-05,3,-1,0
cero,53.568,156.675,4.54099e-05,3,-1,0
cero,53.568,330.595,4.46469e-05,3,-1,0
cero,53.568,271.759,4.27293e-05,3,-1,0
cero,53.568,354.059,4.14328e-05,3,-1,0
cero,53.568,325.932,3.96658e-05,3,-1,0
cero,53.568,243.34,3.87758e-05,3,-1,0
cero,53.568,186.88,3.80545e-05,3,-1,0
cero,53.568,190.531,3.75369e-05,3,-1,0
cero,53.568,341.527,3.64076e-05,3,-1,0
cero,64.2816,117.849,0.00017737,4,-1,0
cero,64.2816,310.546,9.03144e-05,4,-1,0
cero,64.2816,353.3,9.55994e-05,4,-1,0
cero,64.2816,126.124,9.4429e-05,4,-1,0
cero,64.2816,34.3678,0.000106771,4,-1,0
cero,64.2816,310.664,0.000148386,4,-1,0
cero,64.2816,37.6864,0.000127887,4,-1,0
cero,64.2816,311.091,9.17704e-05,4,-1,0
cero,64.2816,6.48719,0.000116655,4,-1,0
cero,64.2816,99.7357,0.000230032,4,-1,0
cero,64.2816,308.783,0.000246919,4,-1,0
cero,64.2816,0.269164,0.000115749,4,-1,0
cero,64.2816,290.526,9.80636e-05,4,-1,0
cero,64.2816,20.6855,0.000212549,4,-1,0
cero,64.2816,109.658,0.000112069,4,-1,0
cero,64.2816,232.075,9.60261e-05,4,-1,0
cero,64.2816,226.28,0.000131109,4,-1,0
cero,64.2816,152.893,8.38572e-05,4,-1,0
cero,64.2816,258.14,5.95186e-05,4,-1,0
cero,64.2816,151.144,4.14155e-05,4,-1,0
cero,64.2816,114.285,6.00346e-05,4,-1,0
cero,64.2816,7.03291,4.64594e-05,4,-1,0
cero,64.2816,1.3071,8.10384e-05,4,-1,0
cero,64.2816,162.544,5.32448e-05,4,-1,0
cero,64.2816,349.07,6.13807e-05,4,-1,0
cero,64.2816,54.2713,8.16766e-05,4,-1,0
cero,64.2816,275.328,7.91918e-05,4,-1,0
cero,64.2816,202.753,4.7677e-05,4,-1,0
cero,64.2816,167.821,7.37049e-05,4,-1,0
cero,64.2816,80.782,4.4648e-05,4,-1,0
cero,64.2816,190.683,8.22664e-05,4,-1,0
cero,64.2816,43.1052,4.40809e-05,4,-1,0
cero,64.2816,153.237,5.61569e-05,4,-1,0
cero,64.2816,8.95487,7.37909e-05,4,-1,0
cero,64.2816,187.573,5.57704e-05,4,-1,0
cero,64.2816,80.1294,5.6837e-05,4,-1,0
cero,64.2816,136.403,4.45937e-05,4,-1,0
cero,64.2816,118.146,6.08706e-05,4,-1,0
cero,64.2816,110.52,4.10688e-05,4,-1,0
cero,64.2816,69.9648,4.12064e-05,4,-1,0
cero,64.2816,315.403,5.06053e-05,4,-1,0
cero,64.2816,115.026,7.58403e-05,4,-1,0
cero,64.2816,80.751,5.25983e-05,4,-1,0
cero,64.2816,30.912,4.09985e-05,4,-1,0
cero,64.2816,247.175,4.02691e-05,4,-1,0
cero,64.2816,156.507,3.80961e-05,4,-1,0
cero,64.2816,248.486,3.69385e-05,4,-1,0
cero,64.2816,158.594,3.68686e-05,4,-1,0
cero,64.2816,318.348,3.64833e-05,4,-1,0
cero,64.2816,121.698,3.52714e-05,4,-1,0
cero,64.2816,235.703,3.51758e-05,4,-1,0
cero,64.2816,261.039,3.50791e-05,4,-1,0
cero,77.1379,311.8,0.000233613,5,-1,0
cero,77.1379,308.959,7.08132e-05,5,-1,0
cero,77.1379,90.777,6.28623e-05,5,-1,0
cero,77.1379,60.2781,8.18952e-05,5,-1,0
cero,77.1379,56.191,7.40725e-05,5,-1,0
cero,77.1379,263.72,7.60258e-05,5,-1,0
cero,77.1379,355.719,3.9276e-05,5,-1,0
cero,77.1379,199.754,3.67022e-05,5,-1,0
cero,77.1379,48.7118,6.35487e-05,5,-1,0
cero,77.1379,183.475,4.28381e-05,5,-1,0
cero,77.1379,351.528,4.76361e-05,5,-1,0
cero,77.1379,145.753,5.91362e-05,5,-1,0
cero,77.1379,125.984,0.00013943,5,-1,0
cero,77.1379,236.124,6.25699e-05,5,-1,0
cero,77.1379,74.0813,5.9665e-05,5,-1,0
cero,77.1379,194.962,4.5528e-05,5,-1,0
cero,77.1379,313.385,0.000108327,5,-1,0
cero,77.1379,234.883,3.63287e-05,5,-1,0
cero,77.1379,102.83,0.000182328,5,-1,0
cero,77.1379,153.975,3.38749e-05,5,-1,0
cero,77.1379,8.59524,9.82288e-05,5,-1,0
cero,77.1379,0.801852,3.76793e-05,5,-1,0
cero,77.1379,46.6004,3.95977e-05,5,-1,0
cero,77.1379,358.231,0.000111948,5,-1,0
cero,77.1379,328.615,0.000135727,5,-1,0
cero,77.1379,239.874,0.000127646,5,-1,0
cero,77.1379,252.932,6.39232e-05,5,-1,0
cero,77.1379,153.613,4.56765e-05,5,-1,0
cero,77.1379,14.9249,7.67433e-05,5,-1,0
cero,77.1379,9.79751,0.000195396,5,-1,0
cero,77.1379,15.5767,9.267e-05,5,-1,0
cero,77.1379,4.23664,9.21896e-05,5,-1,0
cero,77.1379,9.55002,6.44625e-05,5,-1,0
cero,77.1379,121.447,5.02564e-05,5,-1,0
cero,77.1379,148.637,3.71464e-05,5,-1,0
cero,77.1379,256.4,8.73093e-05,5,-1,0
cero,77.1379,112.76,5.53539e-05,5,-1,0
cero,77.1379,272.687,3.39661e-05,5,-1,0
cero,77.1379,107.971,8.19274e-05,5,-1,0
cero,77.1379,4.90918,0.00010318,5,-1,0
cero,77.1379,111.683,4.12516e-05,5,-1,0
cero,77.1379,117.55,4.09808e-05,5,-1,0
cero,77.1379,325.48,3.58559e-05,5,-1,0
cero,77.1379,102.762,3.20934e-05,5,-1,0
cero,92.5655,318.857,9.55789e-05,6,-1,0
cero,92.5655,311.641,6.54594e-05,6,-1,0
cero,92.5655,237.994,6.02914e-05,6,-1,0
cero,92.5655,53.0941,5.00883e-05,6,-1,0
cero,92.5655,110.791,0.000157003,6,-1,0
cero,92.5655,313.498,0.000177927,6,-1,0
cero,92.5655,351.799,0.000121729,6,-1,0
cero,92.5655,110.748,3.80075e-05,6,-1,0
cero,92.5655,91.5629,6.68025e-05,6,-1,0
cero,92.5655,246.619,6.64491e-05,6,-1,0
cero,92.5655,102.797,3.96618e-05,6,-1,0
cero,92.5655,8.92389,5.96549e-05,6,-1,0
cero,92.5655,355.944,0.000111856,6,-1,0
cero,92.5655,338.419,8.7912e-05,6,-1,0
cero,92.5655,237.623,0.000135062,6,-1,0
cero,92.5655,12.8047,8.96393e-05,6,-1,0
cero,92.5655,221.072,4.69862e-05,6,-1,0
cero,92.5655,120.687,5.55973e-05,6,-1,0
cero,92.5655,0.811586,5.04313e-05,6,-1,0
cero,92.5655,99.4603,7.68726e-05,6,-1,0
cero,92.5655,60.1315,5.94862e-05,6,-1,0
cero,92.5655,65.8359,5.61541e-05,6,-1,0
cero,92.5655,355.934,5.65117e-05,6,-1,0
cero,92.5655,100.981,3.80985e-05,6,-1,0
cero,92.5655,352.882,0.000208151,6,-1,0
cero,92.5655,338.178,0.000152271,6,-1,0
cero,92.5655,55.9507,7.25018e-05,6,-1,0
cero,92.5655,87.5938,5.89212e-05,6,-1,0
cero,92.5655,11.6645,8.05618e-05,6,-1,0
cero,92.5655,132.384,0.000100687,6,-1,0
cero,92.5655,15.8863,6.25204e-05,6,-1,0
cero,92.5655,141.033,3.75638e-05,6,-1,0
cero,92.5655,140.791,3.63455e-05,6,-1,0
cero,92.5655,329.282,3.53304e-05,6,-1,0
cero,92.5655,332.899,3.43959e-05,6,-1,0
cero,92.5655,141.987,3.39952e-05,6,-1,0
cero,111.079,113.602,0.000139419,7,-1,0
cero,111.079,15.3266,6.72139e-05,7,-1,0
cero,111.079,67.939,5.35712e-05,7,-1,0
cero,111.079,316.883,0.000160187,7,-1,0
cero,111.079,111.193,4.32755e-05,7,-1,0
cero,111.079,3.71534,4.44472e-05,7,-1,0
cero,111.079,323.802,6.83568e-05,7,-1,0
cero,111.079,341.773,0.000150368,7,-1,0
cero,111.079,234.523,5.35363e-05,7,-1,0
cero,111.079,224.36,8.06878e-05,7,-1,0
cero,111.079,171.817,9.35648e-05,7,-1,0
cero,111.079,242.442,7.22256e-05,7,-1,0
cero,111.079,11.1555,0.000180524,7,-1,0
cero,111.079,359.951,0.000100351,7,-1,0
cero,111.079,71.3554,7.306e-05,7,-1,0
cero,111.079,135.098,7.14625e-05,7,-1,0
cero,111.079,51.8179,6.90259e-05,7,-1,0
cero,111.079,23.7972,6.25478e-05,7,-1,0
cero,111.079,340.088,0.000167764,7,-1,0
cero,111.079,95.7405,7.12223e-05,7,-1,0
cero,111.079,313.562,9.11755e-05,7,-1,0
cero,111.079,354.225,6.97088e-05,7,-1,0
cero,111.079,16.7403,4.09398e-05,7,-1,0
cero,111.079,245.955,3.89882e-05,7,-1,0
cero,111.079,81.7055,3.79599e-05,7,-1,0
cero,111.079,223.966,3.68472e-05,7,-1,0
cero,111.079,185.697,3.37037e-05,7,-1,0
cero,111.079,103.526,3.28654e-05,7,-1,0
cero,111.079,138.135,3.17992e-05,7,-1,0
cero,111.079,104.524,3.06438e-05,7,-1,0
cero,111.079,79.5439,3.03811e-05,7,-1,0
uno,31,186.937,0.00326211,0,-1,1
uno,31,195.847,0.00223095,0,-1,1
uno,31,190.642,0.00375776,0,-1,1
uno,31,192.131,0.00222096,0,-1,1
uno,31,181.166,0.00327745,0,-1,1
uno,31,183.362,0.00271119,0,-1,1
uno,31,193.657,0.00367976,0,-1,1
uno,31,193.005,0.00272607,0,-1,1
uno,31,197.813,0.00277019,0,-1,1
uno,31,183.437,0.00265077,0,-1,1
uno,31,197.243,0.00225839,0,-1,1
uno,31,191.658,0.00410896,0,-1,1
uno,31,199.446,0.00269483,0,-1,1
uno,31,197.183,0.00220651,0,-1,1
uno,31,184.495,0.00280326,0,-1,1
uno,31,185.738,0.00236442,0,-1,1
uno,31,183.268,0.00221118,0,-1,1
uno,31,183.289,0.00241975,0,-1,1
uno,31,187.988,0.00233103,0,-1,1
uno,31,190.244,0.00427441,0,-1,1
uno,31,188.158,0.00363032,0,-1,1
uno,31,198.027,0.00281435,0,-1,1
uno,31,200.83,0.003029,0,-1,1
uno,31,190.875,0.00311874,0,-1,1
uno,31,188.438,0.00388049,0,-1,1
uno,31,200.461,0.00329123,0,-1,1
uno,31,195.634,0.00231447,0,-1,1
uno,31,189.555,0.00327199,0,-1,1
uno,31,193.096,0.00267502,0,-1,1
uno,31,180.013,0.00453656,0,-1,1
uno,31,198.38,0.00271415,0,-1,1
uno,31,195.363,0.0025002,0,-1,1
uno,31,192.138,0.00270135,0,-1,1
uno,31,205.603,0.00285264,0,-1,1
uno,31,185.75,0.00251736,0,-1,1
uno,31,197.105,0.00245355,0,-1,1
uno,31,188.422,0.00237983,0,-1,1
uno,31,183.24,0.00233007,0,-1,1
uno,31,204.554,0.00445389,0,-1,1
uno,31,194.329,0.00266484,0,-1,1
uno,31,184.699,0.00289592,0,-1,1
uno,31,179.563,0.0026,0,-1,1
uno,31,191.939,0.00272234,0,-1,1
uno,31,180.307,0.00358526,0,-1,1
uno,31,184.59,0.00244889,0,-1,1
uno,31,175.418,0.00237812,0,-1,1
uno,31,196.205,0.00239847,0,-1,1
uno,31,188.337,0.00313818,0,-1,1
uno,31,193.768,0.0025037,0,-1,1
uno,31,190.268,0.00343663,0,-1,1
uno,31,181.323,0.00254719,0,-1,1
uno,31,191.126,0.00263174,0,-1,1
uno,31,195.699,0.00217898,0,-1,1
uno,31,195.371,0.00217199,0,-1,1
uno,31,183.196,0.00182091,0,-1,1
uno,31,191.088,0.00174994,0,-1,1
uno,31,197.657,0.00168771,0,-1,1
uno,31,190.389,0.00190515,0,-1,1
uno,31,196.832,0.00193582,0,-1,1
